cve_ent_mun,cve_ent,entidad,cve_mun,municipio,alimentos_carta_y_comida_corrida,antojitos,pescados_y_mariscos,comida_rapida,tacos_tortas,autoservicio,otro_tipo_para_llevar,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
24054,24,San Luis Potosí,054,Xilitla,33.0,18.0,3.0,19.0,27.0,0.0,6.0,,,,54438.0,27692.0,26746.0,5441.0,5954.0,6128.0,5284.0,3991.0,3506.0,3327.0,2937.0,2659.0,2681.0,2688.0,2555.0,2187.0,5100.0
24055,24,San Luis Potosí,055,Zaragoza,1.0,4.0,1.0,1.0,4.0,0.0,3.0,6305.4,48825.0,,27333.0,13859.0,13474.0,2773.0,2664.0,2733.0,2826.0,2689.0,2444.0,2126.0,1771.0,1445.0,1228.0,1036.0,882.0,741.0,1975.0
24056,24,San Luis Potosí,056,Villa de Arista,4.0,20.0,3.0,8.0,11.0,0.0,2.0,,,,16120.0,8106.0,8014.0,1629.0,1525.0,1578.0,1600.0,1455.0,1272.0,1128.0,1010.0,919.0,857.0,740.0,615.0,509.0,1283.0
24057,24,San Luis Potosí,057,Matlapa,9.0,14.0,2.0,10.0,15.0,2.0,6.0,,,,32245.0,16188.0,16057.0,3271.0,3530.0,3671.0,3145.0,2396.0,2147.0,2056.0,1824.0,1628.0,1606.0,1551.0,1437.0,1264.0,2719.0
24058,24,San Luis Potosí,058,El Naranjo,14.0,44.0,4.0,10.0,25.0,0.0,17.0,,,,23305.0,11582.0,11723.0,2174.0,1995.0,1988.0,1987.0,1877.0,1847.0,1734.0,1536.0,1417.0,1399.0,1299.0,1143.0,917.0,1992.0
25001,25,Sinaloa,001,Ahome,231.0,421.0,228.0,305.0,634.0,64.0,114.0,7490.01,242761.0,22371.0,484843.0,246507.0,238336.0,37489.0,39068.0,41147.0,41835.0,40012.0,37934.0,36279.0,35119.0,34065.0,32891.0,28329.0,23083.0,18733.0,38859.0
25002,25,Sinaloa,002,Angostura,20.0,30.0,18.0,22.0,46.0,6.0,8.0,6138.26,35031.0,1384.0,51071.0,25458.0,25613.0,3443.0,3848.0,4270.0,4147.0,3537.0,3202.0,3275.0,3418.0,3473.0,3483.0,3240.0,2922.0,2603.0,6210.0
25003,25,Sinaloa,003,Badiraguato,9.0,6.0,4.0,7.0,9.0,1.0,2.0,,,,32042.0,15418.0,16624.0,2792.0,2926.0,3034.0,2925.0,2649.0,2493.0,2309.0,2044.0,1795.0,1640.0,1486.0,1313.0,1184.0,3452.0
25004,25,Sinaloa,004,Concordia,7.0,8.0,5.0,13.0,15.0,1.0,3.0,,,,29515.0,14542.0,14973.0,2360.0,2461.0,2518.0,2442.0,2228.0,2119.0,1970.0,1792.0,1743.0,1786.0,1653.0,1478.0,1346.0,3619.0
25005,25,Sinaloa,005,Cosalá,11.0,11.0,4.0,10.0,18.0,2.0,3.0,5367.91,8096.0,5674.0,17224.0,8401.0,8823.0,1627.0,1650.0,1778.0,1724.0,1478.0,1295.0,1149.0,1009.0,919.0,875.0,797.0,711.0,611.0,1601.0
25006,25,Sinaloa,006,Culiacán,624.0,633.0,475.0,558.0,1256.0,244.0,299.0,8852.28,676535.0,21168.0,969979.0,493514.0,476465.0,78424.0,80287.0,81572.0,85279.0,87992.0,87209.0,78945.0,69670.0,63443.0,59668.0,52590.0,43794.0,34175.0,66931.0
25007,25,Sinaloa,007,Choix,3.0,19.0,10.0,10.0,16.0,1.0,5.0,6878.32,47584.0,3488.0,34654.0,16857.0,17797.0,2937.0,3245.0,3338.0,3109.0,2620.0,2413.0,2304.0,2044.0,1906.0,1931.0,1797.0,1627.0,1514.0,3869.0
25008,25,Sinaloa,008,Elota,15.0,30.0,13.0,23.0,39.0,0.0,9.0,29000.0,17628.0,,59317.0,28575.0,30742.0,5871.0,5760.0,5576.0,5720.0,5626.0,5288.0,4611.0,3801.0,3194.0,2883.0,2546.0,2172.0,1839.0,4430.0
25009,25,Sinaloa,009,Escuinapa,24.0,59.0,42.0,37.0,65.0,7.0,22.0,4510.68,26880.0,,63264.0,31163.0,32101.0,5359.0,5550.0,5787.0,5870.0,5411.0,4798.0,4273.0,4004.0,3831.0,3666.0,3342.0,2969.0,2550.0,5854.0
25010,25,Sinaloa,010,El Fuerte,16.0,73.0,28.0,58.0,64.0,4.0,16.0,4356.29,20789.0,2067.0,109122.0,53936.0,55186.0,8623.0,9023.0,9065.0,9104.0,8717.0,8348.0,7731.0,6910.0,6405.0,6378.0,6116.0,5683.0,5056.0,11963.0
25011,25,Sinaloa,011,Guasave,101.0,208.0,132.0,148.0,300.0,26.0,69.0,5772.76,194924.0,,318510.0,160416.0,158094.0,24720.0,25631.0,27028.0,27552.0,26162.0,24503.0,22441.0,20695.0,19813.0,19840.0,18891.0,16911.0,14161.0,30162.0
25012,25,Sinaloa,012,Mazatlán,378.0,391.0,295.0,424.0,630.0,76.0,210.0,8398.3,220840.0,3924.0,539543.0,272919.0,266624.0,39651.0,41855.0,43566.0,44990.0,45532.0,45541.0,41995.0,37677.0,35949.0,36186.0,33149.0,28235.0,22364.0,42853.0
25013,25,Sinaloa,013,Mocorito,22.0,13.0,6.0,24.0,26.0,2.0,1.0,5084.26,39565.0,,48590.0,23585.0,25005.0,3601.0,3646.0,3841.0,3903.0,3614.0,3382.0,3168.0,2870.0,2691.0,2760.0,2795.0,2721.0,2536.0,7062.0
25014,25,Sinaloa,014,Rosario,11.0,22.0,12.0,28.0,36.0,1.0,14.0,3014.29,31318.0,,57514.0,28255.0,29259.0,4508.0,4774.0,4908.0,4931.0,4583.0,4236.0,3804.0,3443.0,3323.0,3385.0,3260.0,2999.0,2657.0,6703.0
25015,25,Sinaloa,015,Salvador Alvarado,51.0,67.0,39.0,40.0,71.0,18.0,18.0,7525.91,67320.0,690.0,87480.0,44748.0,42732.0,6749.0,7237.0,7438.0,7305.0,6996.0,6876.0,6455.0,5935.0,5709.0,5648.0,5064.0,4313.0,3666.0,8089.0
25016,25,Sinaloa,016,San Ignacio,7.0,11.0,5.0,14.0,22.0,3.0,5.0,11594.0,16405.0,,22227.0,10714.0,11513.0,1651.0,1879.0,2036.0,1885.0,1524.0,1385.0,1398.0,1363.0,1321.0,1304.0,1221.0,1138.0,1089.0,3033.0
25017,25,Sinaloa,017,Sinaloa,11.0,26.0,16.0,25.0,34.0,3.0,13.0,,,,95529.0,47119.0,48410.0,8134.0,8335.0,8724.0,8487.0,7569.0,7048.0,6476.0,5639.0,5158.0,5126.0,4945.0,4700.0,4302.0,10886.0
25018,25,Sinaloa,018,Navolato,34.0,71.0,104.0,57.0,115.0,8.0,25.0,6606.11,110059.0,816.0,161185.0,79021.0,82164.0,14015.0,13879.0,14230.0,14544.0,14192.0,13359.0,11985.0,10880.0,10176.0,9648.0,8575.0,7287.0,5921.0,12494.0
26001,26,Sonora,001,Aconchi,2.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,3066.0,1457.0,1609.0,212.0,248.0,263.0,239.0,198.0,199.0,219.0,210.0,190.0,186.0,175.0,165.0,155.0,407.0
26002,26,Sonora,002,Agua Prieta,41.0,21.0,26.0,74.0,89.0,9.0,11.0,6810.05,93583.0,5725.0,89275.0,44328.0,44947.0,7999.0,8456.0,8731.0,8313.0,7656.0,7509.0,7281.0,6717.0,6023.0,5335.0,4346.0,3453.0,2710.0,4746.0
26003,26,Sonora,003,Álamos,16.0,10.0,2.0,7.0,0.0,1.0,1.0,,,,28205.0,13623.0,14582.0,2092.0,2304.0,2398.0,2318.0,2046.0,1888.0,1825.0,1719.0,1654.0,1680.0,1623.0,1523.0,1408.0,3727.0
26004,26,Sonora,004,Altar,10.0,0.0,3.0,7.0,17.0,1.0,2.0,,,,10422.0,5222.0,5200.0,1031.0,1061.0,997.0,898.0,852.0,869.0,829.0,747.0,660.0,574.0,464.0,376.0,332.0,732.0
26005,26,Sonora,005,Arivechi,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,1296.0,634.0,662.0,71.0,85.0,100.0,96.0,80.0,79.0,75.0,66.0,70.0,88.0,94.0,86.0,80.0,226.0
26006,26,Sonora,006,Arizpe,1.0,0.0,1.0,2.0,3.0,0.0,2.0,,,,2977.0,1450.0,1527.0,187.0,208.0,225.0,219.0,181.0,167.0,171.0,170.0,174.0,193.0,206.0,194.0,173.0,509.0
26007,26,Sonora,007,Atil,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,637.0,311.0,326.0,41.0,47.0,45.0,44.0,39.0,34.0,32.0,32.0,40.0,46.0,40.0,35.0,36.0,126.0
26008,26,Sonora,008,Bacadéhuachi,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,1228.0,579.0,649.0,87.0,98.0,89.0,64.0,59.0,74.0,77.0,70.0,70.0,83.0,92.0,88.0,78.0,199.0
26009,26,Sonora,009,Bacanora,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8700.13,7380.0,246.0,875.0,417.0,458.0,51.0,52.0,52.0,52.0,44.0,43.0,49.0,51.0,52.0,56.0,53.0,51.0,62.0,207.0
26010,26,Sonora,010,Bacerac,1.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,1555.0,755.0,800.0,100.0,116.0,140.0,132.0,106.0,107.0,115.0,101.0,91.0,101.0,99.0,83.0,70.0,194.0
26011,26,Sonora,011,Bacoachi,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,1754.0,878.0,876.0,108.0,114.0,129.0,128.0,102.0,91.0,96.0,101.0,110.0,125.0,129.0,118.0,107.0,296.0
26012,26,Sonora,012,Bácum,2.0,16.0,12.0,24.0,20.0,2.0,0.0,4733.38,24360.0,479.0,25147.0,12493.0,12654.0,1935.0,2003.0,2091.0,2084.0,1968.0,1833.0,1701.0,1658.0,1649.0,1637.0,1507.0,1347.0,1194.0,2540.0
26013,26,Sonora,013,Banámichi,1.0,0.0,0.0,5.0,1.0,0.0,1.0,,,,1821.0,900.0,921.0,122.0,148.0,151.0,127.0,101.0,112.0,131.0,130.0,116.0,106.0,95.0,86.0,92.0,304.0
26014,26,Sonora,014,Baviácora,3.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,3711.0,1807.0,1904.0,234.0,283.0,303.0,254.0,181.0,187.0,240.0,264.0,257.0,243.0,226.0,222.0,225.0,592.0
26015,26,Sonora,015,Bavispe,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,1655.0,783.0,872.0,149.0,151.0,140.0,126.0,106.0,101.0,99.0,88.0,83.0,92.0,98.0,97.0,89.0,236.0
26016,26,Sonora,016,Benjamín Hill,8.0,3.0,2.0,4.0,5.0,0.0,0.0,,,,5621.0,2872.0,2749.0,421.0,455.0,473.0,447.0,392.0,385.0,369.0,332.0,325.0,351.0,351.0,328.0,292.0,700.0
26017,26,Sonora,017,Caborca,38.0,20.0,32.0,64.0,104.0,14.0,10.0,7709.71,38475.0,4131.0,93248.0,46285.0,46963.0,8261.0,8163.0,7909.0,8043.0,8145.0,8119.0,7434.0,6575.0,6059.0,5735.0,4991.0,4094.0,3278.0,6442.0
26018,26,Sonora,018,Cajeme,177.0,264.0,300.0,397.0,447.0,55.0,85.0,7149.49,181204.0,14786.0,474408.0,242569.0,231839.0,34328.0,35424.0,38189.0,40851.0,40308.0,37262.0,34321.0,33047.0,32071.0,31547.0,29208.0,25538.0,21002.0,41312.0
26019,26,Sonora,019,Cananea,22.0,9.0,8.0,28.0,28.0,2.0,6.0,14484.1,18200.0,455.0,38459.0,19445.0,19014.0,3234.0,3193.0,3295.0,3259.0,3093.0,3031.0,2792.0,2524.0,2444.0,2465.0,2265.0,1939.0,1617.0,3308.0
26020,26,Sonora,020,Carbó,4.0,2.0,0.0,4.0,3.0,0.0,1.0,,,,5337.0,2558.0,2779.0,416.0,432.0,466.0,494.0,456.0,396.0,349.0,332.0,348.0,364.0,318.0,250.0,208.0,508.0
26021,26,Sonora,021,La Colorada,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,,,2155.0,962.0,1193.0,121.0,127.0,141.0,145.0,125.0,106.0,105.0,124.0,154.0,178.0,173.0,155.0,136.0,365.0
26022,26,Sonora,022,Cucurpe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1083.0,485.0,598.0,81.0,81.0,82.0,71.0,63.0,67.0,72.0,72.0,75.0,77.0,67.0,62.0,59.0,154.0
26023,26,Sonora,023,Cumpas,5.0,1.0,2.0,7.0,7.0,0.0,0.0,,,,6836.0,3404.0,3432.0,450.0,518.0,529.0,492.0,443.0,452.0,453.0,428.0,425.0,440.0,434.0,419.0,392.0,961.0
26025,26,Sonora,025,Empalme,8.0,20.0,21.0,45.0,49.0,8.0,15.0,7730.86,44688.0,1144.0,61256.0,30794.0,30462.0,4744.0,5092.0,5333.0,5228.0,4815.0,4628.0,4371.0,3988.0,3849.0,3959.0,3740.0,3239.0,2624.0,5646.0
26026,26,Sonora,026,Etchojoa,6.0,30.0,14.0,34.0,46.0,0.0,2.0,5116.36,95164.0,5901.0,67458.0,33157.0,34301.0,5276.0,5641.0,6033.0,6028.0,5559.0,4946.0,4368.0,3981.0,3821.0,3993.0,3948.0,3646.0,3226.0,6992.0
26027,26,Sonora,027,Fronteras,2.0,3.0,2.0,9.0,10.0,1.0,0.0,,,,9437.0,4636.0,4801.0,930.0,941.0,885.0,808.0,754.0,790.0,771.0,682.0,624.0,564.0,446.0,355.0,292.0,595.0
26028,26,Sonora,028,Granados,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1181.0,582.0,599.0,84.0,90.0,88.0,73.0,63.0,68.0,71.0,65.0,70.0,83.0,84.0,74.0,65.0,203.0
26029,26,Sonora,029,Guaymas,82.0,66.0,54.0,100.0,120.0,17.0,29.0,7905.75,107327.0,13451.0,173258.0,87275.0,85983.0,13356.0,13850.0,14263.0,14240.0,13793.0,13654.0,12953.0,12043.0,11581.0,11366.0,10368.0,9048.0,7495.0,15248.0
26030,26,Sonora,030,Hermosillo,407.0,275.0,300.0,626.0,830.0,147.0,174.0,9449.76,399384.0,21595.0,958425.0,485254.0,473171.0,76843.0,78141.0,79009.0,83167.0,86638.0,86724.0,79573.0,70648.0,64202.0,60199.0,52316.0,43533.0,34682.0,62750.0
26031,26,Sonora,031,Huachinera,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,1431.0,694.0,737.0,90.0,120.0,133.0,113.0,81.0,76.0,89.0,97.0,99.0,97.0,88.0,80.0,71.0,197.0
26032,26,Sonora,032,Huásabas,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,1003.0,471.0,532.0,54.0,75.0,87.0,76.0,54.0,46.0,52.0,66.0,77.0,73.0,57.0,52.0,54.0,180.0
26033,26,Sonora,033,Huatabampo,18.0,53.0,46.0,47.0,71.0,8.0,4.0,5661.47,57919.0,7319.0,87735.0,43804.0,43931.0,6106.0,6922.0,7494.0,7522.0,6780.0,6105.0,5732.0,5516.0,5495.0,5678.0,5438.0,4937.0,4256.0,9754.0
26034,26,Sonora,034,Huépac,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1100.0,538.0,562.0,52.0,75.0,77.0,67.0,51.0,48.0,57.0,64.0,73.0,82.0,82.0,78.0,74.0,220.0
26035,26,Sonora,035,Imuris,7.0,3.0,3.0,6.0,22.0,2.0,0.0,5575.61,13177.0,2788.0,13996.0,6967.0,7029.0,1225.0,1297.0,1351.0,1276.0,1127.0,1060.0,990.0,918.0,869.0,821.0,711.0,618.0,548.0,1185.0
26036,26,Sonora,036,Magdalena,19.0,6.0,13.0,22.0,40.0,2.0,5.0,,,,34319.0,17286.0,17033.0,2785.0,2969.0,3058.0,2976.0,2750.0,2648.0,2538.0,2389.0,2270.0,2174.0,1897.0,1593.0,1352.0,2920.0
26037,26,Sonora,037,Mazatán,2.0,0.0,3.0,3.0,3.0,0.0,2.0,,,,1328.0,620.0,708.0,67.0,74.0,95.0,98.0,74.0,54.0,54.0,68.0,91.0,117.0,117.0,97.0,80.0,242.0
26038,26,Sonora,038,Moctezuma,3.0,3.0,3.0,8.0,11.0,1.0,1.0,5052.53,23036.0,,5465.0,2767.0,2698.0,370.0,415.0,451.0,477.0,441.0,393.0,372.0,354.0,360.0,383.0,352.0,292.0,242.0,563.0
26039,26,Sonora,039,Naco,1.0,2.0,1.0,8.0,6.0,0.0,1.0,,,,6806.0,3388.0,3418.0,678.0,678.0,660.0,612.0,556.0,517.0,471.0,448.0,440.0,417.0,338.0,269.0,235.0,487.0
26040,26,Sonora,040,Nácori Chico,1.0,0.0,0.0,3.0,2.0,0.0,1.0,,,,2202.0,1053.0,1149.0,155.0,175.0,179.0,149.0,126.0,140.0,146.0,131.0,128.0,144.0,144.0,133.0,119.0,333.0
26041,26,Sonora,041,Nacozari de García,6.0,5.0,4.0,15.0,27.0,0.0,7.0,,,,14329.0,7155.0,7174.0,1252.0,1291.0,1328.0,1256.0,1159.0,1209.0,1177.0,1021.0,930.0,904.0,799.0,660.0,500.0,843.0
26042,26,Sonora,042,Navojoa,54.0,87.0,71.0,99.0,137.0,10.0,15.0,5651.68,78342.0,7253.0,178984.0,91365.0,87619.0,13225.0,14725.0,15137.0,14868.0,14272.0,14055.0,13245.0,12016.0,11218.0,10956.0,10169.0,9223.0,8104.0,17771.0
26043,26,Sonora,043,Nogales,115.0,101.0,67.0,87.0,118.0,32.0,23.0,8733.48,146165.0,7703.0,256294.0,128394.0,127900.0,23742.0,25157.0,24004.0,22215.0,21334.0,22810.0,23279.0,21530.0,18707.0,15350.0,11325.0,8672.0,6906.0,11263.0
26044,26,Sonora,044,Ónavas,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,498.0,229.0,269.0,31.0,32.0,32.0,37.0,38.0,32.0,28.0,25.0,23.0,31.0,42.0,42.0,32.0,73.0
26045,26,Sonora,045,Opodepe,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,2982.0,1400.0,1582.0,203.0,236.0,242.0,225.0,188.0,170.0,168.0,174.0,191.0,208.0,192.0,173.0,172.0,440.0
26047,26,Sonora,047,Pitiquito,6.0,4.0,5.0,10.0,13.0,2.0,4.0,,,,10224.0,4956.0,5268.0,763.0,786.0,886.0,883.0,781.0,738.0,736.0,732.0,726.0,709.0,626.0,514.0,417.0,927.0
26048,26,Sonora,048,Puerto Peñasco,94.0,45.0,50.0,46.0,77.0,9.0,8.0,7675.97,53939.0,2143.0,73552.0,36132.0,37420.0,6890.0,6995.0,6581.0,6213.0,6119.0,6475.0,6372.0,5635.0,4858.0,4412.0,3798.0,3055.0,2343.0,3806.0
26049,26,Sonora,049,Quiriego,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,3135.0,1460.0,1675.0,223.0,243.0,246.0,242.0,219.0,192.0,174.0,168.0,175.0,194.0,193.0,178.0,172.0,516.0
26050,26,Sonora,050,Rayón,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1672.0,796.0,876.0,95.0,100.0,105.0,105.0,88.0,82.0,84.0,88.0,99.0,112.0,116.0,116.0,113.0,369.0
26051,26,Sonora,051,Rosario,2.0,2.0,4.0,4.0,7.0,0.0,0.0,,,,5536.0,2649.0,2887.0,391.0,424.0,436.0,422.0,375.0,360.0,358.0,336.0,313.0,309.0,310.0,319.0,313.0,870.0
26052,26,Sonora,052,Sahuaripa,2.0,2.0,4.0,2.0,8.0,1.0,1.0,,,,6165.0,2992.0,3173.0,426.0,430.0,480.0,457.0,385.0,373.0,361.0,342.0,376.0,426.0,403.0,370.0,361.0,975.0
26054,26,Sonora,054,San Javier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,694.0,301.0,393.0,69.0,50.0,42.0,46.0,60.0,71.0,67.0,50.0,37.0,34.0,37.0,38.0,32.0,61.0
26055,26,Sonora,055,San Luis Río Colorado,118.0,128.0,95.0,130.0,230.0,20.0,19.0,6615.9,186992.0,19783.0,209394.0,104135.0,105259.0,18100.0,18839.0,18695.0,18221.0,17329.0,17000.0,16244.0,15021.0,13817.0,12708.0,10987.0,9486.0,7871.0,15076.0
26056,26,Sonora,056,San Miguel de Horcasitas,2.0,4.0,1.0,16.0,5.0,0.0,6.0,,,,10192.0,4694.0,5498.0,1034.0,1023.0,1016.0,1087.0,1085.0,970.0,820.0,660.0,521.0,452.0,402.0,346.0,278.0,498.0
26057,26,Sonora,057,San Pedro de la Cueva,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1669.0,777.0,892.0,71.0,94.0,119.0,107.0,76.0,73.0,88.0,96.0,102.0,115.0,122.0,125.0,128.0,353.0
26058,26,Sonora,058,Santa Ana,7.0,1.0,6.0,13.0,34.0,4.0,3.0,,,,18020.0,9135.0,8885.0,1423.0,1535.0,1563.0,1452.0,1336.0,1395.0,1375.0,1238.0,1135.0,1104.0,1043.0,915.0,737.0,1769.0
26059,26,Sonora,059,Santa Cruz,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,2044.0,1039.0,1005.0,214.0,197.0,180.0,171.0,168.0,162.0,145.0,137.0,129.0,120.0,100.0,80.0,73.0,168.0
26060,26,Sonora,060,Sáric,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5836.92,7501.0,577.0,1717.0,839.0,878.0,151.0,161.0,148.0,130.0,121.0,128.0,130.0,123.0,111.0,97.0,81.0,76.0,77.0,183.0
26061,26,Sonora,061,Soyopa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1498.0,681.0,817.0,96.0,98.0,92.0,79.0,80.0,94.0,100.0,102.0,98.0,89.0,86.0,94.0,97.0,293.0
26062,26,Sonora,062,Suaqui Grande,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,1234.0,565.0,669.0,87.0,99.0,95.0,82.0,67.0,71.0,80.0,78.0,75.0,74.0,72.0,78.0,84.0,192.0
26063,26,Sonora,063,Tepache,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,1560.0,745.0,815.0,87.0,98.0,95.0,87.0,86.0,92.0,94.0,91.0,91.0,101.0,109.0,110.0,104.0,315.0
26064,26,Sonora,064,Trincheras,2.0,0.0,1.0,2.0,2.0,0.0,0.0,,,,1777.0,803.0,974.0,134.0,133.0,133.0,137.0,133.0,123.0,112.0,104.0,100.0,104.0,105.0,103.0,101.0,255.0
26065,26,Sonora,065,Tubutama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1319.0,643.0,676.0,95.0,108.0,106.0,96.0,83.0,84.0,87.0,82.0,75.0,76.0,79.0,78.0,72.0,198.0
26066,26,Sonora,066,Ures,2.0,1.0,2.0,2.0,9.0,0.0,2.0,,,,9680.0,4732.0,4948.0,523.0,606.0,685.0,688.0,587.0,531.0,557.0,606.0,654.0,700.0,691.0,656.0,612.0,1584.0
26067,26,Sonora,067,Villa Hidalgo,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11096.57,9430.0,,1705.0,820.0,885.0,128.0,129.0,112.0,95.0,88.0,102.0,125.0,127.0,114.0,109.0,112.0,114.0,107.0,243.0
26069,26,Sonora,069,Yécora,2.0,1.0,2.0,3.0,6.0,0.0,1.0,5750.16,13153.0,,6417.0,3190.0,3227.0,526.0,568.0,565.0,511.0,462.0,466.0,451.0,412.0,389.0,383.0,341.0,293.0,270.0,780.0
26070,26,Sonora,070,General Plutarco Elías Calles,7.0,8.0,5.0,9.0,24.0,2.0,2.0,,,,18758.0,9280.0,9478.0,1929.0,1907.0,1818.0,1675.0,1603.0,1621.0,1512.0,1288.0,1090.0,974.0,850.0,719.0,587.0,1185.0
26071,26,Sonora,071,Benito Juárez,2.0,10.0,18.0,15.0,18.0,2.0,4.0,,,,24074.0,12029.0,12045.0,1822.0,2009.0,2166.0,2181.0,1930.0,1659.0,1528.0,1518.0,1523.0,1521.0,1427.0,1293.0,1111.0,2386.0
26072,26,Sonora,072,San Ignacio Río Muerto,0.0,6.0,5.0,10.0,9.0,1.0,2.0,5522.0,8802.0,,15835.0,7701.0,8134.0,1303.0,1350.0,1420.0,1406.0,1271.0,1141.0,1085.0,1048.0,1003.0,985.0,910.0,812.0,701.0,1400.0
27001,27,Tabasco,001,Balancán,5.0,64.0,6.0,41.0,33.0,3.0,7.0,3049.22,18796.0,1510.0,64981.0,32551.0,32430.0,5648.0,6079.0,6155.0,5626.0,4719.0,4381.0,4457.0,4374.0,4187.0,4030.0,3656.0,3289.0,2793.0,5587.0
27002,27,Tabasco,002,Cárdenas,46.0,372.0,34.0,134.0,267.0,10.0,57.0,5906.02,57366.0,7240.0,278584.0,141851.0,136733.0,26293.0,27421.0,26787.0,24832.0,22469.0,21710.0,20882.0,19601.0,18109.0,16685.0,14200.0,11621.0,9442.0,18532.0
27003,27,Tabasco,003,Centla,31.0,64.0,11.0,46.0,74.0,2.0,18.0,4057.34,74209.0,5365.0,119115.0,59573.0,59542.0,11853.0,12054.0,11679.0,10947.0,9968.0,9344.0,8737.0,7909.0,7026.0,6441.0,5754.0,5028.0,4141.0,8234.0
27004,27,Tabasco,004,Centro,291.0,1164.0,161.0,411.0,1077.0,103.0,297.0,7120.61,309645.0,35906.0,747937.0,382047.0,365890.0,58572.0,60051.0,57870.0,59420.0,63479.0,67007.0,64475.0,58707.0,53677.0,50606.0,43778.0,35085.0,26853.0,48357.0
27005,27,Tabasco,005,Comalcalco,43.0,249.0,28.0,109.0,239.0,7.0,31.0,6437.19,135833.0,15509.0,219807.0,111481.0,108326.0,19727.0,20154.0,20319.0,19399.0,18059.0,17575.0,16703.0,15549.0,14586.0,13500.0,11290.0,9421.0,7933.0,15592.0
27006,27,Tabasco,006,Cunduacán,15.0,98.0,12.0,37.0,108.0,3.0,10.0,4528.83,78499.0,5317.0,149884.0,76094.0,73790.0,14525.0,14816.0,13771.0,12691.0,12099.0,12241.0,12041.0,11073.0,9727.0,8594.0,7300.0,6059.0,4852.0,10095.0
27007,27,Tabasco,007,Emiliano Zapata,24.0,55.0,11.0,42.0,49.0,2.0,9.0,4032.6,21650.0,1043.0,33309.0,17380.0,15929.0,2852.0,2840.0,2828.0,2686.0,2447.0,2400.0,2420.0,2366.0,2285.0,2221.0,2012.0,1736.0,1420.0,2796.0
27008,27,Tabasco,008,Huimanguillo,27.0,206.0,16.0,57.0,136.0,1.0,19.0,4700.97,150632.0,10937.0,202476.0,102519.0,99957.0,19781.0,20717.0,20797.0,19094.0,16730.0,15642.0,14712.0,13452.0,12261.0,11257.0,9736.0,8248.0,6646.0,13403.0
27009,27,Tabasco,009,Jalapa,4.0,19.0,0.0,10.0,18.0,1.0,3.0,6302.64,51889.0,4672.0,41692.0,20799.0,20893.0,3307.0,3466.0,3417.0,3316.0,3183.0,3203.0,3254.0,3200.0,2968.0,2695.0,2341.0,1984.0,1645.0,3713.0
27010,27,Tabasco,010,Jalpa de Méndez,14.0,86.0,9.0,42.0,70.0,0.0,8.0,4716.27,11295.0,1255.0,95267.0,47784.0,47483.0,9013.0,8992.0,8592.0,8293.0,8197.0,8110.0,7480.0,6657.0,5975.0,5491.0,4704.0,3916.0,3210.0,6637.0
27011,27,Tabasco,011,Jonuta,8.0,37.0,8.0,19.0,17.0,1.0,5.0,1610.0,7069.0,2704.0,33083.0,16475.0,16608.0,2654.0,2969.0,3202.0,2961.0,2511.0,2377.0,2372.0,2278.0,2142.0,2031.0,1808.0,1565.0,1326.0,2887.0
27012,27,Tabasco,012,Macuspana,37.0,165.0,21.0,78.0,140.0,2.0,8.0,6006.91,111388.0,15380.0,178773.0,91053.0,87720.0,15539.0,16121.0,16082.0,15828.0,15090.0,14561.0,13718.0,12716.0,11744.0,10788.0,9280.0,7765.0,6216.0,13325.0
