Municipality ID,Municipality,Population Age Range ID,Population Age Range,Sex ID,Sex,Projected Population
21131,San Juan Atzompa,1,0 to 4 years,1,Male,45
21131,San Juan Atzompa,1,0 to 4 years,2,Female,42
21131,San Juan Atzompa,2,5 to 9 years,1,Male,54
21131,San Juan Atzompa,2,5 to 9 years,2,Female,44
21131,San Juan Atzompa,3,10 to 14 years,1,Male,52
21131,San Juan Atzompa,3,10 to 14 years,2,Female,45
21131,San Juan Atzompa,4,15 to 19 years,1,Male,51
21131,San Juan Atzompa,4,15 to 19 years,2,Female,42
21131,San Juan Atzompa,5,20 to 24 years,1,Male,42
21131,San Juan Atzompa,5,20 to 24 years,2,Female,35
21131,San Juan Atzompa,6,25 to 29 years,1,Male,29
21131,San Juan Atzompa,6,25 to 29 years,2,Female,28
21131,San Juan Atzompa,7,30 to 34 years,1,Male,24
21131,San Juan Atzompa,7,30 to 34 years,2,Female,28
21131,San Juan Atzompa,8,35 to 39 years,1,Male,27
21131,San Juan Atzompa,8,35 to 39 years,2,Female,30
21131,San Juan Atzompa,9,40 to 44 years,1,Male,30
21131,San Juan Atzompa,9,40 to 44 years,2,Female,32
21131,San Juan Atzompa,10,45 to 49 years,1,Male,30
21131,San Juan Atzompa,10,45 to 49 years,2,Female,30
21131,San Juan Atzompa,11,50 to 54 years,1,Male,24
21131,San Juan Atzompa,11,50 to 54 years,2,Female,21
21131,San Juan Atzompa,12,55 to 59 years,1,Male,17
21131,San Juan Atzompa,12,55 to 59 years,2,Female,14
21131,San Juan Atzompa,13,60 to 64 years,1,Male,13
21131,San Juan Atzompa,13,60 to 64 years,2,Female,12
21131,San Juan Atzompa,14,65 or more years,1,Male,45
21131,San Juan Atzompa,14,65 or more years,2,Female,58
21132,San Martín Texmelucan,1,0 to 4 years,1,Male,7319
21132,San Martín Texmelucan,1,0 to 4 years,2,Female,6849
21132,San Martín Texmelucan,2,5 to 9 years,1,Male,7461
21132,San Martín Texmelucan,2,5 to 9 years,2,Female,7242
21132,San Martín Texmelucan,3,10 to 14 years,1,Male,7358
21132,San Martín Texmelucan,3,10 to 14 years,2,Female,7183
21132,San Martín Texmelucan,4,15 to 19 years,1,Male,7316
21132,San Martín Texmelucan,4,15 to 19 years,2,Female,7141
21132,San Martín Texmelucan,5,20 to 24 years,1,Male,7228
21132,San Martín Texmelucan,5,20 to 24 years,2,Female,7112
21132,San Martín Texmelucan,6,25 to 29 years,1,Male,7079
21132,San Martín Texmelucan,6,25 to 29 years,2,Female,7245
21132,San Martín Texmelucan,7,30 to 34 years,1,Male,6316
21132,San Martín Texmelucan,7,30 to 34 years,2,Female,7021
21132,San Martín Texmelucan,8,35 to 39 years,1,Male,5488
21132,San Martín Texmelucan,8,35 to 39 years,2,Female,6521
21132,San Martín Texmelucan,9,40 to 44 years,1,Male,4970
21132,San Martín Texmelucan,9,40 to 44 years,2,Female,6002
21132,San Martín Texmelucan,10,45 to 49 years,1,Male,4596
21132,San Martín Texmelucan,10,45 to 49 years,2,Female,5459
21132,San Martín Texmelucan,11,50 to 54 years,1,Male,3886
21132,San Martín Texmelucan,11,50 to 54 years,2,Female,4634
21132,San Martín Texmelucan,12,55 to 59 years,1,Male,3160
21132,San Martín Texmelucan,12,55 to 59 years,2,Female,3705
21132,San Martín Texmelucan,13,60 to 64 years,1,Male,2423
21132,San Martín Texmelucan,13,60 to 64 years,2,Female,2751
21132,San Martín Texmelucan,14,65 or more years,1,Male,4606
21132,San Martín Texmelucan,14,65 or more years,2,Female,5851
21133,San Martín Totoltepec,1,0 to 4 years,1,Male,34
21133,San Martín Totoltepec,1,0 to 4 years,2,Female,25
21133,San Martín Totoltepec,2,5 to 9 years,1,Male,31
21133,San Martín Totoltepec,2,5 to 9 years,2,Female,25
21133,San Martín Totoltepec,3,10 to 14 years,1,Male,34
21133,San Martín Totoltepec,3,10 to 14 years,2,Female,27
21133,San Martín Totoltepec,4,15 to 19 years,1,Male,35
21133,San Martín Totoltepec,4,15 to 19 years,2,Female,26
21133,San Martín Totoltepec,5,20 to 24 years,1,Male,26
21133,San Martín Totoltepec,5,20 to 24 years,2,Female,25
21133,San Martín Totoltepec,6,25 to 29 years,1,Male,17
21133,San Martín Totoltepec,6,25 to 29 years,2,Female,22
21133,San Martín Totoltepec,7,30 to 34 years,1,Male,15
21133,San Martín Totoltepec,7,30 to 34 years,2,Female,21
21133,San Martín Totoltepec,8,35 to 39 years,1,Male,17
21133,San Martín Totoltepec,8,35 to 39 years,2,Female,21
21133,San Martín Totoltepec,9,40 to 44 years,1,Male,17
21133,San Martín Totoltepec,9,40 to 44 years,2,Female,23
21133,San Martín Totoltepec,10,45 to 49 years,1,Male,17
21133,San Martín Totoltepec,10,45 to 49 years,2,Female,25
21133,San Martín Totoltepec,11,50 to 54 years,1,Male,14
21133,San Martín Totoltepec,11,50 to 54 years,2,Female,23
21133,San Martín Totoltepec,12,55 to 59 years,1,Male,12
21133,San Martín Totoltepec,12,55 to 59 years,2,Female,19
21133,San Martín Totoltepec,13,60 to 64 years,1,Male,12
21133,San Martín Totoltepec,13,60 to 64 years,2,Female,16
21133,San Martín Totoltepec,14,65 or more years,1,Male,41
21133,San Martín Totoltepec,14,65 or more years,2,Female,49
21134,San Matías Tlalancaleca,1,0 to 4 years,1,Male,964
21134,San Matías Tlalancaleca,1,0 to 4 years,2,Female,912
21134,San Matías Tlalancaleca,2,5 to 9 years,1,Male,987
21134,San Matías Tlalancaleca,2,5 to 9 years,2,Female,903
21134,San Matías Tlalancaleca,3,10 to 14 years,1,Male,1040
21134,San Matías Tlalancaleca,3,10 to 14 years,2,Female,972
21134,San Matías Tlalancaleca,4,15 to 19 years,1,Male,1063
21134,San Matías Tlalancaleca,4,15 to 19 years,2,Female,1007
21134,San Matías Tlalancaleca,5,20 to 24 years,1,Male,976
21134,San Matías Tlalancaleca,5,20 to 24 years,2,Female,960
21134,San Matías Tlalancaleca,6,25 to 29 years,1,Male,857
21134,San Matías Tlalancaleca,6,25 to 29 years,2,Female,909
21134,San Matías Tlalancaleca,7,30 to 34 years,1,Male,761
21134,San Matías Tlalancaleca,7,30 to 34 years,2,Female,864
21134,San Matías Tlalancaleca,8,35 to 39 years,1,Male,706
21134,San Matías Tlalancaleca,8,35 to 39 years,2,Female,826
21134,San Matías Tlalancaleca,9,40 to 44 years,1,Male,657
21134,San Matías Tlalancaleca,9,40 to 44 years,2,Female,775
21134,San Matías Tlalancaleca,10,45 to 49 years,1,Male,609
21134,San Matías Tlalancaleca,10,45 to 49 years,2,Female,694
21134,San Matías Tlalancaleca,11,50 to 54 years,1,Male,513
21134,San Matías Tlalancaleca,11,50 to 54 years,2,Female,572
21134,San Matías Tlalancaleca,12,55 to 59 years,1,Male,415
21134,San Matías Tlalancaleca,12,55 to 59 years,2,Female,460
21134,San Matías Tlalancaleca,13,60 to 64 years,1,Male,342
21134,San Matías Tlalancaleca,13,60 to 64 years,2,Female,360
21134,San Matías Tlalancaleca,14,65 or more years,1,Male,849
21134,San Matías Tlalancaleca,14,65 or more years,2,Female,900
21135,San Miguel Ixitlán,1,0 to 4 years,1,Male,15
21135,San Miguel Ixitlán,1,0 to 4 years,2,Female,18
21135,San Miguel Ixitlán,2,5 to 9 years,1,Male,18
21135,San Miguel Ixitlán,2,5 to 9 years,2,Female,16
21135,San Miguel Ixitlán,3,10 to 14 years,1,Male,19
21135,San Miguel Ixitlán,3,10 to 14 years,2,Female,13
21135,San Miguel Ixitlán,4,15 to 19 years,1,Male,14
21135,San Miguel Ixitlán,4,15 to 19 years,2,Female,11
21135,San Miguel Ixitlán,5,20 to 24 years,1,Male,8
21135,San Miguel Ixitlán,5,20 to 24 years,2,Female,13
21135,San Miguel Ixitlán,6,25 to 29 years,1,Male,9
21135,San Miguel Ixitlán,6,25 to 29 years,2,Female,17
21135,San Miguel Ixitlán,7,30 to 34 years,1,Male,13
21135,San Miguel Ixitlán,7,30 to 34 years,2,Female,17
21135,San Miguel Ixitlán,8,35 to 39 years,1,Male,14
21135,San Miguel Ixitlán,8,35 to 39 years,2,Female,16
21135,San Miguel Ixitlán,9,40 to 44 years,1,Male,14
21135,San Miguel Ixitlán,9,40 to 44 years,2,Female,16
21135,San Miguel Ixitlán,10,45 to 49 years,1,Male,13
21135,San Miguel Ixitlán,10,45 to 49 years,2,Female,14
21135,San Miguel Ixitlán,11,50 to 54 years,1,Male,10
21135,San Miguel Ixitlán,11,50 to 54 years,2,Female,12
21135,San Miguel Ixitlán,12,55 to 59 years,1,Male,10
21135,San Miguel Ixitlán,12,55 to 59 years,2,Female,15
21135,San Miguel Ixitlán,13,60 to 64 years,1,Male,14
21135,San Miguel Ixitlán,13,60 to 64 years,2,Female,20
21135,San Miguel Ixitlán,14,65 or more years,1,Male,81
21135,San Miguel Ixitlán,14,65 or more years,2,Female,87
21136,San Miguel Xoxtla,1,0 to 4 years,1,Male,627
21136,San Miguel Xoxtla,1,0 to 4 years,2,Female,613
21136,San Miguel Xoxtla,2,5 to 9 years,1,Male,618
21136,San Miguel Xoxtla,2,5 to 9 years,2,Female,620
21136,San Miguel Xoxtla,3,10 to 14 years,1,Male,626
21136,San Miguel Xoxtla,3,10 to 14 years,2,Female,613
21136,San Miguel Xoxtla,4,15 to 19 years,1,Male,629
21136,San Miguel Xoxtla,4,15 to 19 years,2,Female,584
21136,San Miguel Xoxtla,5,20 to 24 years,1,Male,608
21136,San Miguel Xoxtla,5,20 to 24 years,2,Female,567
21136,San Miguel Xoxtla,6,25 to 29 years,1,Male,575
21136,San Miguel Xoxtla,6,25 to 29 years,2,Female,570
21136,San Miguel Xoxtla,7,30 to 34 years,1,Male,529
21136,San Miguel Xoxtla,7,30 to 34 years,2,Female,562
21136,San Miguel Xoxtla,8,35 to 39 years,1,Male,483
21136,San Miguel Xoxtla,8,35 to 39 years,2,Female,545
21136,San Miguel Xoxtla,9,40 to 44 years,1,Male,431
21136,San Miguel Xoxtla,9,40 to 44 years,2,Female,496
21136,San Miguel Xoxtla,10,45 to 49 years,1,Male,372
21136,San Miguel Xoxtla,10,45 to 49 years,2,Female,421
21136,San Miguel Xoxtla,11,50 to 54 years,1,Male,292
21136,San Miguel Xoxtla,11,50 to 54 years,2,Female,346
21136,San Miguel Xoxtla,12,55 to 59 years,1,Male,226
21136,San Miguel Xoxtla,12,55 to 59 years,2,Female,296
21136,San Miguel Xoxtla,13,60 to 64 years,1,Male,175
21136,San Miguel Xoxtla,13,60 to 64 years,2,Female,243
21136,San Miguel Xoxtla,14,65 or more years,1,Male,351
21136,San Miguel Xoxtla,14,65 or more years,2,Female,419
21137,San Nicolás Buenos Aires,1,0 to 4 years,1,Male,506
21137,San Nicolás Buenos Aires,1,0 to 4 years,2,Female,528
21137,San Nicolás Buenos Aires,2,5 to 9 years,1,Male,515
21137,San Nicolás Buenos Aires,2,5 to 9 years,2,Female,522
21137,San Nicolás Buenos Aires,3,10 to 14 years,1,Male,493
21137,San Nicolás Buenos Aires,3,10 to 14 years,2,Female,523
21137,San Nicolás Buenos Aires,4,15 to 19 years,1,Male,483
21137,San Nicolás Buenos Aires,4,15 to 19 years,2,Female,502
21137,San Nicolás Buenos Aires,5,20 to 24 years,1,Male,469
21137,San Nicolás Buenos Aires,5,20 to 24 years,2,Female,481
21137,San Nicolás Buenos Aires,6,25 to 29 years,1,Male,455
21137,San Nicolás Buenos Aires,6,25 to 29 years,2,Female,463
21137,San Nicolás Buenos Aires,7,30 to 34 years,1,Male,407
21137,San Nicolás Buenos Aires,7,30 to 34 years,2,Female,411
21137,San Nicolás Buenos Aires,8,35 to 39 years,1,Male,348
21137,San Nicolás Buenos Aires,8,35 to 39 years,2,Female,363
21137,San Nicolás Buenos Aires,9,40 to 44 years,1,Male,308
21137,San Nicolás Buenos Aires,9,40 to 44 years,2,Female,338
21137,San Nicolás Buenos Aires,10,45 to 49 years,1,Male,283
21137,San Nicolás Buenos Aires,10,45 to 49 years,2,Female,300
21137,San Nicolás Buenos Aires,11,50 to 54 years,1,Male,232
21137,San Nicolás Buenos Aires,11,50 to 54 years,2,Female,230
21137,San Nicolás Buenos Aires,12,55 to 59 years,1,Male,180
21137,San Nicolás Buenos Aires,12,55 to 59 years,2,Female,177
21137,San Nicolás Buenos Aires,13,60 to 64 years,1,Male,145
21137,San Nicolás Buenos Aires,13,60 to 64 years,2,Female,156
21137,San Nicolás Buenos Aires,14,65 or more years,1,Male,352
21137,San Nicolás Buenos Aires,14,65 or more years,2,Female,415
21138,San Nicolás de los Ranchos,1,0 to 4 years,1,Male,606
21138,San Nicolás de los Ranchos,1,0 to 4 years,2,Female,601
21138,San Nicolás de los Ranchos,2,5 to 9 years,1,Male,622
21138,San Nicolás de los Ranchos,2,5 to 9 years,2,Female,567
21138,San Nicolás de los Ranchos,3,10 to 14 years,1,Male,601
21138,San Nicolás de los Ranchos,3,10 to 14 years,2,Female,563
21138,San Nicolás de los Ranchos,4,15 to 19 years,1,Male,567
21138,San Nicolás de los Ranchos,4,15 to 19 years,2,Female,582
21138,San Nicolás de los Ranchos,5,20 to 24 years,1,Male,492
21138,San Nicolás de los Ranchos,5,20 to 24 years,2,Female,554
21138,San Nicolás de los Ranchos,6,25 to 29 years,1,Male,445
21138,San Nicolás de los Ranchos,6,25 to 29 years,2,Female,479
21138,San Nicolás de los Ranchos,7,30 to 34 years,1,Male,398
21138,San Nicolás de los Ranchos,7,30 to 34 years,2,Female,417
21138,San Nicolás de los Ranchos,8,35 to 39 years,1,Male,348
21138,San Nicolás de los Ranchos,8,35 to 39 years,2,Female,374
21138,San Nicolás de los Ranchos,9,40 to 44 years,1,Male,323
21138,San Nicolás de los Ranchos,9,40 to 44 years,2,Female,342
21138,San Nicolás de los Ranchos,10,45 to 49 years,1,Male,316
21138,San Nicolás de los Ranchos,10,45 to 49 years,2,Female,340
21138,San Nicolás de los Ranchos,11,50 to 54 years,1,Male,283
21138,San Nicolás de los Ranchos,11,50 to 54 years,2,Female,318
21138,San Nicolás de los Ranchos,12,55 to 59 years,1,Male,246
21138,San Nicolás de los Ranchos,12,55 to 59 years,2,Female,290
21138,San Nicolás de los Ranchos,13,60 to 64 years,1,Male,225
21138,San Nicolás de los Ranchos,13,60 to 64 years,2,Female,273
21138,San Nicolás de los Ranchos,14,65 or more years,1,Male,673
21138,San Nicolás de los Ranchos,14,65 or more years,2,Female,723
21139,San Pablo Anicano,1,0 to 4 years,1,Male,160
21139,San Pablo Anicano,1,0 to 4 years,2,Female,151
21139,San Pablo Anicano,2,5 to 9 years,1,Male,167
21139,San Pablo Anicano,2,5 to 9 years,2,Female,133
21139,San Pablo Anicano,3,10 to 14 years,1,Male,177
21139,San Pablo Anicano,3,10 to 14 years,2,Female,150
21139,San Pablo Anicano,4,15 to 19 years,1,Male,178
21139,San Pablo Anicano,4,15 to 19 years,2,Female,186
21139,San Pablo Anicano,5,20 to 24 years,1,Male,154
21139,San Pablo Anicano,5,20 to 24 years,2,Female,188
21139,San Pablo Anicano,6,25 to 29 years,1,Male,126
21139,San Pablo Anicano,6,25 to 29 years,2,Female,156
21139,San Pablo Anicano,7,30 to 34 years,1,Male,105
21139,San Pablo Anicano,7,30 to 34 years,2,Female,117
21139,San Pablo Anicano,8,35 to 39 years,1,Male,87
21139,San Pablo Anicano,8,35 to 39 years,2,Female,104
21139,San Pablo Anicano,9,40 to 44 years,1,Male,81
21139,San Pablo Anicano,9,40 to 44 years,2,Female,112
21139,San Pablo Anicano,10,45 to 49 years,1,Male,91
21139,San Pablo Anicano,10,45 to 49 years,2,Female,119
21139,San Pablo Anicano,11,50 to 54 years,1,Male,97
21139,San Pablo Anicano,11,50 to 54 years,2,Female,113
21139,San Pablo Anicano,12,55 to 59 years,1,Male,88
21139,San Pablo Anicano,12,55 to 59 years,2,Female,98
21139,San Pablo Anicano,13,60 to 64 years,1,Male,74
21139,San Pablo Anicano,13,60 to 64 years,2,Female,84
21139,San Pablo Anicano,14,65 or more years,1,Male,231
21139,San Pablo Anicano,14,65 or more years,2,Female,274
21140,San Pedro Cholula,1,0 to 4 years,1,Male,6071
21140,San Pedro Cholula,1,0 to 4 years,2,Female,5770
21140,San Pedro Cholula,2,5 to 9 years,1,Male,5941
21140,San Pedro Cholula,2,5 to 9 years,2,Female,5781
21140,San Pedro Cholula,3,10 to 14 years,1,Male,6054
21140,San Pedro Cholula,3,10 to 14 years,2,Female,5837
21140,San Pedro Cholula,4,15 to 19 years,1,Male,6245
21140,San Pedro Cholula,4,15 to 19 years,2,Female,6097
21140,San Pedro Cholula,5,20 to 24 years,1,Male,6217
21140,San Pedro Cholula,5,20 to 24 years,2,Female,6108
21140,San Pedro Cholula,6,25 to 29 years,1,Male,6020
21140,San Pedro Cholula,6,25 to 29 years,2,Female,5974
21140,San Pedro Cholula,7,30 to 34 years,1,Male,5357
21140,San Pedro Cholula,7,30 to 34 years,2,Female,5740
21140,San Pedro Cholula,8,35 to 39 years,1,Male,4662
21140,San Pedro Cholula,8,35 to 39 years,2,Female,5561
21140,San Pedro Cholula,9,40 to 44 years,1,Male,4265
21140,San Pedro Cholula,9,40 to 44 years,2,Female,5323
21140,San Pedro Cholula,10,45 to 49 years,1,Male,4159
21140,San Pedro Cholula,10,45 to 49 years,2,Female,5005
21140,San Pedro Cholula,11,50 to 54 years,1,Male,3721
21140,San Pedro Cholula,11,50 to 54 years,2,Female,4308
21140,San Pedro Cholula,12,55 to 59 years,1,Male,2994
21140,San Pedro Cholula,12,55 to 59 years,2,Female,3482
21140,San Pedro Cholula,13,60 to 64 years,1,Male,2164
21140,San Pedro Cholula,13,60 to 64 years,2,Female,2738
21140,San Pedro Cholula,14,65 or more years,1,Male,3857
21140,San Pedro Cholula,14,65 or more years,2,Female,5551
21141,San Pedro Yeloixtlahuaca,1,0 to 4 years,1,Male,145
21141,San Pedro Yeloixtlahuaca,1,0 to 4 years,2,Female,134
21141,San Pedro Yeloixtlahuaca,2,5 to 9 years,1,Male,143
21141,San Pedro Yeloixtlahuaca,2,5 to 9 years,2,Female,130
21141,San Pedro Yeloixtlahuaca,3,10 to 14 years,1,Male,172
21141,San Pedro Yeloixtlahuaca,3,10 to 14 years,2,Female,149
21141,San Pedro Yeloixtlahuaca,4,15 to 19 years,1,Male,174
21141,San Pedro Yeloixtlahuaca,4,15 to 19 years,2,Female,161
21141,San Pedro Yeloixtlahuaca,5,20 to 24 years,1,Male,139
21141,San Pedro Yeloixtlahuaca,5,20 to 24 years,2,Female,143
21141,San Pedro Yeloixtlahuaca,6,25 to 29 years,1,Male,103
21141,San Pedro Yeloixtlahuaca,6,25 to 29 years,2,Female,116
21141,San Pedro Yeloixtlahuaca,7,30 to 34 years,1,Male,80
21141,San Pedro Yeloixtlahuaca,7,30 to 34 years,2,Female,100
21141,San Pedro Yeloixtlahuaca,8,35 to 39 years,1,Male,68
21141,San Pedro Yeloixtlahuaca,8,35 to 39 years,2,Female,99
21141,San Pedro Yeloixtlahuaca,9,40 to 44 years,1,Male,70
21141,San Pedro Yeloixtlahuaca,9,40 to 44 years,2,Female,103
21141,San Pedro Yeloixtlahuaca,10,45 to 49 years,1,Male,81
21141,San Pedro Yeloixtlahuaca,10,45 to 49 years,2,Female,107
21141,San Pedro Yeloixtlahuaca,11,50 to 54 years,1,Male,86
21141,San Pedro Yeloixtlahuaca,11,50 to 54 years,2,Female,105
21141,San Pedro Yeloixtlahuaca,12,55 to 59 years,1,Male,83
21141,San Pedro Yeloixtlahuaca,12,55 to 59 years,2,Female,100
21141,San Pedro Yeloixtlahuaca,13,60 to 64 years,1,Male,78
21141,San Pedro Yeloixtlahuaca,13,60 to 64 years,2,Female,93
21141,San Pedro Yeloixtlahuaca,14,65 or more years,1,Male,279
21141,San Pedro Yeloixtlahuaca,14,65 or more years,2,Female,298
21142,San Salvador el Seco,1,0 to 4 years,1,Male,1508
21142,San Salvador el Seco,1,0 to 4 years,2,Female,1550
21142,San Salvador el Seco,2,5 to 9 years,1,Male,1562
21142,San Salvador el Seco,2,5 to 9 years,2,Female,1498
21142,San Salvador el Seco,3,10 to 14 years,1,Male,1486
21142,San Salvador el Seco,3,10 to 14 years,2,Female,1480
21142,San Salvador el Seco,4,15 to 19 years,1,Male,1483
21142,San Salvador el Seco,4,15 to 19 years,2,Female,1484
21142,San Salvador el Seco,5,20 to 24 years,1,Male,1520
21142,San Salvador el Seco,5,20 to 24 years,2,Female,1466
21142,San Salvador el Seco,6,25 to 29 years,1,Male,1508
21142,San Salvador el Seco,6,25 to 29 years,2,Female,1451
21142,San Salvador el Seco,7,30 to 34 years,1,Male,1289
21142,San Salvador el Seco,7,30 to 34 years,2,Female,1348
21142,San Salvador el Seco,8,35 to 39 years,1,Male,1022
21142,San Salvador el Seco,8,35 to 39 years,2,Female,1181
21142,San Salvador el Seco,9,40 to 44 years,1,Male,872
21142,San Salvador el Seco,9,40 to 44 years,2,Female,1023
21142,San Salvador el Seco,10,45 to 49 years,1,Male,822
21142,San Salvador el Seco,10,45 to 49 years,2,Female,921
21142,San Salvador el Seco,11,50 to 54 years,1,Male,722
21142,San Salvador el Seco,11,50 to 54 years,2,Female,794
21142,San Salvador el Seco,12,55 to 59 years,1,Male,596
21142,San Salvador el Seco,12,55 to 59 years,2,Female,634
21142,San Salvador el Seco,13,60 to 64 years,1,Male,472
21142,San Salvador el Seco,13,60 to 64 years,2,Female,506
21142,San Salvador el Seco,14,65 or more years,1,Male,1019
21142,San Salvador el Seco,14,65 or more years,2,Female,1351
21143,San Salvador el Verde,1,0 to 4 years,1,Male,1573
21143,San Salvador el Verde,1,0 to 4 years,2,Female,1548
21143,San Salvador el Verde,2,5 to 9 years,1,Male,1610
21143,San Salvador el Verde,2,5 to 9 years,2,Female,1595
21143,San Salvador el Verde,3,10 to 14 years,1,Male,1669
21143,San Salvador el Verde,3,10 to 14 years,2,Female,1623
21143,San Salvador el Verde,4,15 to 19 years,1,Male,1698
21143,San Salvador el Verde,4,15 to 19 years,2,Female,1622
21143,San Salvador el Verde,5,20 to 24 years,1,Male,1603
21143,San Salvador el Verde,5,20 to 24 years,2,Female,1546
21143,San Salvador el Verde,6,25 to 29 years,1,Male,1463
21143,San Salvador el Verde,6,25 to 29 years,2,Female,1467
21143,San Salvador el Verde,7,30 to 34 years,1,Male,1268
21143,San Salvador el Verde,7,30 to 34 years,2,Female,1340
21143,San Salvador el Verde,8,35 to 39 years,1,Male,1077
21143,San Salvador el Verde,8,35 to 39 years,2,Female,1237
21143,San Salvador el Verde,9,40 to 44 years,1,Male,949
21143,San Salvador el Verde,9,40 to 44 years,2,Female,1158
21143,San Salvador el Verde,10,45 to 49 years,1,Male,880
21143,San Salvador el Verde,10,45 to 49 years,2,Female,1022
