"imun","idmes","asegurados","casos_diarios_prom","muertos_diarios_prom","hospitalizados_diarios_prom","tasa_empleabilidad"
13081,201905,1916,0,0,0,24
13081,201906,1945,0,0,0,29
13081,201907,1945,0,0,0,0
13081,201908,1968,0,0,0,23
13081,201909,1989,0,0,0,21
13081,201910,2025,0,0,0,36
13081,201911,2027,0,0,0,2
13081,201912,2048,0,0,0,21
13081,202001,2018,0,0,0,-30
13081,202002,2059,0,0,0,41
13081,202003,2086,0,0,0,27
13081,202004,2099,1,1,1,13
13081,202005,1918,0,0,0,-181
13081,202006,1976,4,0,1,58
13081,202007,1896,31,4,12,-80
13081,202008,1879,40,7,15,-17
13081,202009,1892,10,3,3,13
13081,202010,1844,11,0,3,-48
13082,201901,1374,0,0,0,0
13082,201902,1370,0,0,0,-4
13082,201903,1272,0,0,0,-98
13082,201904,1269,0,0,0,-3
13082,201905,1278,0,0,0,9
13082,201906,1302,0,0,0,24
13082,201907,1340,0,0,0,38
13082,201908,1362,0,0,0,22
13082,201909,946,0,0,0,-416
13082,201910,943,0,0,0,-3
13082,201911,952,0,0,0,9
13082,201912,924,0,0,0,-28
13082,202001,993,0,0,0,69
13082,202002,1026,0,0,0,33
13082,202003,1358,0,0,0,332
13082,202004,1114,7,1,3,-244
13082,202005,1079,18,5,12,-35
13082,202006,968,19,2,8,-111
13082,202007,958,23,7,16,-10
13082,202008,975,26,8,13,17
13082,202009,1001,19,3,5,26
13082,202010,1033,20,7,12,32
13083,201901,2052,0,0,0,0
13083,201902,2028,0,0,0,-24
13083,201903,2120,0,0,0,92
13083,201904,2011,0,0,0,-109
13083,201905,1967,0,0,0,-44
13083,201906,1925,0,0,0,-42
13083,201907,1959,0,0,0,34
13083,201908,1936,0,0,0,-23
13083,201909,2054,0,0,0,118
13083,201910,2057,0,0,0,3
13083,201911,2078,0,0,0,21
13083,201912,2165,0,0,0,87
13083,202001,2064,0,0,0,-101
13083,202002,2088,0,0,0,24
13083,202003,1986,1,0,1,-102
13083,202004,1982,2,0,1,-4
13083,202005,2004,30,6,9,22
13083,202006,1968,49,3,12,-36
13083,202007,2044,92,13,24,76
13083,202008,1958,102,12,27,-86
13083,202009,1902,60,3,11,-56
13083,202010,2043,38,6,13,141
13084,201901,2375,0,0,0,0
13084,201902,2209,0,0,0,-166
13084,201903,2193,0,0,0,-16
13084,201904,1639,0,0,0,-554
13084,201905,1582,0,0,0,-57
13084,201906,1544,0,0,0,-38
13084,201907,1520,0,0,0,-24
13084,201908,1531,0,0,0,11
13084,201909,1523,0,0,0,-8
13084,201910,1523,0,0,0,0
13084,201911,1565,0,0,0,42
13084,201912,1510,0,0,0,-55
13084,202001,1554,0,0,0,44
13084,202002,1557,0,0,0,3
13084,202003,1543,0,0,0,-14
13084,202004,1376,1,0,1,-167
13084,202005,1441,2,1,2,65
13084,202006,1513,6,1,2,72
13084,202007,1541,7,0,1,28
13084,202008,1559,26,2,11,18
13084,202009,1525,15,2,5,-34
13084,202010,1509,13,2,7,-16
14001,201901,4720,0,0,0,0
14001,201902,4723,0,0,0,3
14001,201903,4734,0,0,0,11
14001,201904,4782,0,0,0,48
14001,201905,4753,0,0,0,-29
14001,201906,4711,0,0,0,-42
14001,201907,4762,0,0,0,51
14001,201908,4766,0,0,0,4
14001,201909,4808,0,0,0,42
14001,201910,4844,0,0,0,36
14001,201911,4836,0,0,0,-8
14001,201912,4775,0,0,0,-61
14001,202001,4775,0,0,0,0
14001,202002,4804,0,0,0,29
14001,202003,4876,1,0,1,72
14001,202004,4880,1,1,0,4
14001,202005,4849,1,0,0,-31
14001,202006,4822,5,0,2,-27
14001,202007,4761,7,2,4,-61
14001,202008,4725,4,0,1,-36
14001,202009,4708,1,0,1,-17
14001,202010,4696,4,2,1,-12
14002,201901,5898,0,0,0,0
14002,201902,5954,0,0,0,56
14002,201903,6003,0,0,0,49
14002,201904,5664,0,0,0,-339
14002,201905,5320,0,0,0,-344
14002,201906,5204,0,0,0,-116
14002,201907,3746,0,0,0,-1458
14002,201908,5121,0,0,0,1375
14002,201909,4931,0,0,0,-190
14002,201910,5184,0,0,0,253
14002,201911,5197,0,0,0,13
14002,201912,5854,0,0,0,657
14002,202001,6069,0,0,0,215
14002,202002,6127,0,0,0,58
14002,202003,6220,0,0,0,93
14002,202004,6235,0,0,0,15
14002,202005,6247,2,0,1,12
14002,202006,5616,11,1,7,-631
14002,202007,4127,19,5,12,-1489
14002,202008,4178,17,1,13,51
14002,202009,5032,16,6,10,854
14002,202010,5202,6,0,4,170
14003,201901,1200,0,0,0,0
14003,201902,1240,0,0,0,40
14003,201903,1310,0,0,0,70
14003,201904,1353,0,0,0,43
14003,201905,1360,0,0,0,7
14003,201906,1408,0,0,0,48
14003,201907,1421,0,0,0,13
14003,201908,1396,0,0,0,-25
14003,201909,1383,0,0,0,-13
14003,201910,1411,0,0,0,28
14003,201911,1448,0,0,0,37
14003,201912,1335,0,0,0,-113
14003,202001,1484,0,0,0,149
14003,202002,1558,0,0,0,74
14003,202003,1479,0,0,0,-79
14003,202004,1418,0,0,0,-61
14003,202005,1226,2,0,1,-192
14003,202006,1206,8,2,5,-20
14003,202007,1180,20,8,13,-26
14003,202008,1253,9,5,7,73
14003,202009,1278,15,2,6,25
14003,202010,1327,23,3,8,49
14004,201901,38,0,0,0,0
14004,201902,35,0,0,0,-3
14004,201903,34,0,0,0,-1
14004,201904,33,0,0,0,-1
14004,201905,32,0,0,0,-1
14004,201906,37,0,0,0,5
14004,201907,36,0,0,0,-1
14004,201908,36,0,0,0,0
14004,201909,36,0,0,0,0
14004,201910,37,0,0,0,1
14004,201911,38,0,0,0,1
14004,201912,61,0,0,0,23
14004,202001,57,0,0,0,-4
14004,202002,60,0,0,0,3
14004,202003,57,0,0,0,-3
14004,202004,65,0,0,0,8
14004,202005,61,0,0,0,-4
14004,202006,60,6,0,1,-1
14004,202007,59,2,0,1,-1
14004,202008,60,0,0,0,1
14004,202009,60,5,1,2,0
14004,202010,60,2,0,1,0
14005,201901,1373,0,0,0,0
14005,201902,1398,0,0,0,25
14005,201903,1381,0,0,0,-17
14005,201904,1393,0,0,0,12
14005,201905,1465,0,0,0,72
14005,201906,1481,0,0,0,16
14005,201907,1482,0,0,0,1
14005,201908,1476,0,0,0,-6
14005,201909,1514,0,0,0,38
14005,201910,1513,0,0,0,-1
14005,201911,1525,0,0,0,12
14005,201912,1485,0,0,0,-40
14005,202001,1537,0,0,0,52
14005,202002,1575,0,0,0,38
14005,202003,1595,0,0,0,20
14005,202004,1592,0,0,0,-3
14005,202005,1566,0,0,0,-26
14005,202006,1568,4,0,2,2
14005,202007,1552,7,3,4,-16
14005,202008,1563,1,0,1,11
14005,202009,1640,1,1,1,77
14005,202010,1673,3,1,1,33
14006,201901,7245,0,0,0,0
14006,201902,7291,0,0,0,46
14006,201903,7317,0,0,0,26
14006,201904,7318,0,0,0,1
14006,201905,6196,0,0,0,-1122
14006,201906,6185,0,0,0,-11
14006,201907,5187,0,0,0,-998
14006,201908,6016,0,0,0,829
14006,201909,6028,0,0,0,12
14006,201910,6097,0,0,0,69
14006,201911,6121,0,0,0,24
14006,201912,6851,0,0,0,730
14006,202001,7038,0,0,0,187
14006,202002,7171,0,0,0,133
14006,202003,7266,1,0,0,95
14006,202004,7218,9,0,0,-48
14006,202005,7179,1,1,1,-39
14006,202006,6265,9,2,5,-914
14006,202007,5261,26,6,13,-1004
14006,202008,6094,55,7,36,833
14006,202009,5346,62,7,32,-748
14006,202010,5707,32,11,18,361
14007,201901,75,0,0,0,0
14007,201902,74,0,0,0,-1
14007,201903,69,0,0,0,-5
14007,201904,63,0,0,0,-6
14007,201905,68,0,0,0,5
14007,201906,72,0,0,0,4
14007,201907,75,0,0,0,3
14007,201908,82,0,0,0,7
14007,201909,79,0,0,0,-3
14007,201910,80,0,0,0,1
14007,201911,94,0,0,0,14
14007,201912,94,0,0,0,0
14007,202001,84,0,0,0,-10
14007,202002,80,0,0,0,-4
14007,202003,89,0,0,0,9
14007,202004,105,0,0,0,16
14007,202005,115,0,0,0,10
14007,202006,116,5,2,3,1
14007,202007,120,1,1,1,4
14007,202008,149,0,1,0,29
14007,202009,153,3,0,1,4
14007,202010,146,2,1,1,-7
14008,201901,10342,0,0,0,0
14008,201902,10467,0,0,0,125
14008,201903,10536,0,0,0,69
14008,201904,10499,0,0,0,-37
14008,201905,10534,0,0,0,35
14008,201906,10639,0,0,0,105
14008,201907,10681,0,0,0,42
14008,201908,10602,0,0,0,-79
14008,201909,10690,0,0,0,88
14008,201910,10909,0,0,0,219
14008,201911,10988,0,0,0,79
14008,201912,10942,0,0,0,-46
14008,202001,10847,0,0,0,-95
14008,202002,11309,0,0,0,462
14008,202003,11316,0,0,0,7
14008,202004,11230,0,0,0,-86
14008,202005,10703,2,0,1,-527
14008,202006,10908,9,0,6,205
14008,202007,10844,31,5,19,-64
14008,202008,10983,15,3,9,139
14008,202009,11230,15,2,5,247
14008,202010,11417,21,3,10,187
14009,201901,1286,0,0,0,0
14009,201902,1304,0,0,0,18
14009,201903,1198,0,0,0,-106
14009,201904,1206,0,0,0,8
14009,201905,1229,0,0,0,23
14009,201906,1230,0,0,0,1
14009,201907,1244,0,0,0,14
14009,201908,1227,0,0,0,-17
14009,201909,1280,0,0,0,53
14009,201910,1334,0,0,0,54
14009,201911,1513,0,0,0,179
14009,201912,1389,0,0,0,-124
14009,202001,1448,0,0,0,59
14009,202002,1444,0,0,0,-4
14009,202003,1530,0,0,0,86
14009,202004,1544,0,0,0,14
14009,202005,1614,2,0,0,70
14009,202006,1539,4,0,0,-75
14009,202007,1650,2,1,1,111
14009,202008,1792,3,0,3,142
14009,202009,1917,1,1,0,125
14009,202010,1937,5,1,3,20
14010,201901,22,0,0,0,0
14010,201902,25,0,0,0,3
14010,201903,29,0,0,0,4
14010,201904,30,0,0,0,1
14010,201905,48,0,0,0,18
14010,201906,48,0,0,0,0
14010,201907,37,0,0,0,-11
14010,201908,52,0,0,0,15
14010,201909,62,0,0,0,10
14010,201910,62,0,0,0,0
14010,201911,63,0,0,0,1
14010,201912,45,0,0,0,-18
14010,202001,60,0,0,0,15
14010,202002,52,0,0,0,-8
14010,202003,55,0,0,0,3
14010,202004,53,0,0,0,-2
14010,202005,52,3,0,0,-1
14010,202006,55,24,0,0,3
14010,202007,51,5,0,2,-4
14010,202008,52,0,0,0,1
14010,202009,53,2,0,1,1
14010,202010,55,0,0,0,2
14011,201901,26,0,0,0,0
14011,201902,25,0,0,0,-1
14011,201903,18,0,0,0,-7
14011,201904,18,0,0,0,0
14011,201905,14,0,0,0,-4
14011,201906,14,0,0,0,0
14011,201907,13,0,0,0,-1
14011,201908,13,0,0,0,0
14011,201909,13,0,0,0,0
14011,201910,13,0,0,0,0
14011,201911,16,0,0,0,3
14011,201912,15,0,0,0,-1
14011,202001,14,0,0,0,-1
14011,202002,14,0,0,0,0
14011,202003,14,0,0,0,0
14011,202004,12,0,0,0,-2
14011,202005,13,0,0,0,1
14011,202006,19,0,0,0,6
14011,202007,17,1,0,1,-2
14011,202008,17,4,2,3,0
14011,202009,19,2,0,0,2
14011,202010,18,0,0,0,-1
14012,201901,56,0,0,0,0
14012,201902,58,0,0,0,2
14012,201903,51,0,0,0,-7
14012,201904,52,0,0,0,1
14012,201905,54,0,0,0,2
14012,201906,55,0,0,0,1
14012,201907,68,0,0,0,13
14012,201908,50,0,0,0,-18
14012,201909,64,0,0,0,14
14012,201910,73,0,0,0,9
14012,201911,79,0,0,0,6
14012,201912,75,0,0,0,-4
14012,202001,85,0,0,0,10
14012,202002,86,0,0,0,1
14012,202003,88,0,0,0,2
14012,202004,86,0,0,0,-2
14012,202005,86,0,0,0,0
14012,202006,81,2,1,2,-5
14012,202007,70,1,1,1,-11
14012,202008,52,0,0,0,-18
14012,202009,52,2,0,2,0
14012,202010,78,0,0,0,26
14013,201901,8317,0,0,0,0
14013,201902,8340,0,0,0,23
14013,201903,8463,0,0,0,123
14013,201904,8578,0,0,0,115
14013,201905,8568,0,0,0,-10
14013,201906,8570,0,0,0,2
14013,201907,8463,0,0,0,-107
14013,201908,8510,0,0,0,47
14013,201909,8587,0,0,0,77
14013,201910,8825,0,0,0,238
14013,201911,8824,0,0,0,-1
14013,201912,8726,0,0,0,-98
14013,202001,8829,0,0,0,103
14013,202002,9124,0,0,0,295
14013,202003,9244,0,0,0,120
14013,202004,9260,0,0,0,16
14013,202005,9250,9,0,1,-10
14013,202006,9253,22,1,1,3
14013,202007,9287,53,1,3,34
14013,202008,9411,86,4,8,124
14013,202009,9319,112,3,7,-92
14013,202010,9403,143,5,10,84
14015,201901,10941,0,0,0,0
14015,201902,10980,0,0,0,39
14015,201903,11100,0,0,0,120
14015,201904,11306,0,0,0,206
14015,201905,10900,0,0,0,-406
14015,201906,10671,0,0,0,-229
14015,201907,9862,0,0,0,-809
14015,201908,10722,0,0,0,860
14015,201909,10943,0,0,0,221
14015,201910,11188,0,0,0,245
14015,201911,11484,0,0,0,296
14015,201912,11300,0,0,0,-184
14015,202001,11399,0,0,0,99
14015,202002,11273,0,0,0,-126
14015,202003,11426,0,0,0,153
14015,202004,11558,1,0,1,132
14015,202005,11602,5,0,3,44
14015,202006,10964,48,4,14,-638
14015,202007,10800,83,13,28,-164
14015,202008,11059,102,11,27,259
14015,202009,11059,59,9,19,0
14015,202010,11060,48,4,8,1
14016,201901,3038,0,0,0,0
14016,201902,2897,0,0,0,-141
14016,201903,3001,0,0,0,104
14016,201904,2866,0,0,0,-135
14016,201905,2908,0,0,0,42
14016,201906,2875,0,0,0,-33
14016,201907,3051,0,0,0,176
14016,201908,2990,0,0,0,-61
14016,201909,3019,0,0,0,29
14016,201910,3035,0,0,0,16
14016,201911,3003,0,0,0,-32
14016,201912,3016,0,0,0,13
14016,202001,2904,0,0,0,-112
14016,202002,2926,0,0,0,22
14016,202003,3012,0,0,0,86
14016,202004,2890,0,0,0,-122
14016,202005,2966,3,1,3,76
14016,202006,3037,8,0,2,71
14016,202007,2932,11,2,4,-105
14016,202008,2936,9,1,6,4
14016,202009,2959,12,0,2,23
14016,202010,2981,3,5,1,22
14017,201901,361,0,0,0,0
14017,201902,368,0,0,0,7
14017,201903,368,0,0,0,0
14017,201904,381,0,0,0,13
14017,201905,367,0,0,0,-14
14017,201906,376,0,0,0,9
14017,201907,385,0,0,0,9
14017,201908,377,0,0,0,-8
14017,201909,372,0,0,0,-5
14017,201910,363,0,0,0,-9
14017,201911,372,0,0,0,9
14017,201912,383,0,0,0,11
14017,202001,380,0,0,0,-3
14017,202002,385,0,0,0,5
14017,202003,377,0,0,0,-8
14017,202004,370,0,0,0,-7
14017,202005,369,6,1,1,-1
14017,202006,374,2,1,2,5
14017,202007,373,4,1,3,-1
14017,202008,363,4,0,2,-10
14017,202009,364,6,2,6,1
14017,202010,368,1,1,1,4
14018,201901,4550,0,0,0,0
14018,201902,4647,0,0,0,97
14018,201903,4669,0,0,0,22
14018,201904,4725,0,0,0,56
14018,201905,4787,0,0,0,62
14018,201906,4762,0,0,0,-25
14018,201907,4806,0,0,0,44
14018,201908,4854,0,0,0,48
14018,201909,4730,0,0,0,-124
14018,201910,4682,0,0,0,-48
14018,201911,4749,0,0,0,67
14018,201912,4721,0,0,0,-28
14018,202001,4724,0,0,0,3
14018,202002,4700,0,0,0,-24
14018,202003,4841,0,0,0,141
14018,202004,4916,2,1,1,75
14018,202005,5127,10,4,4,211
14018,202006,5063,51,4,8,-64
14018,202007,5066,55,9,24,3
14018,202008,5080,89,18,26,14
14018,202009,5145,58,10,17,65
14018,202010,5116,30,3,4,-29
14019,201901,642,0,0,0,0
14019,201902,680,0,0,0,38
14019,201903,688,0,0,0,8
14019,201904,697,0,0,0,9
14019,201905,730,0,0,0,33
14019,201906,724,0,0,0,-6
14019,201907,725,0,0,0,1
14019,201908,670,0,0,0,-55
14019,201909,699,0,0,0,29
14019,201910,725,0,0,0,26
14019,201911,720,0,0,0,-5
14019,201912,720,0,0,0,0
14019,202001,715,0,0,0,-5
14019,202002,732,0,0,0,17
14019,202003,686,0,0,0,-46
14019,202004,602,0,0,0,-84
14019,202005,671,0,0,0,69
14019,202006,693,0,0,0,22
14019,202007,671,2,0,1,-22
14019,202008,656,11,0,1,-15
14019,202009,663,1,0,1,7
14019,202010,670,2,1,2,7
14020,201901,226,0,0,0,0
14020,201902,250,0,0,0,24
14020,201903,253,0,0,0,3
14020,201904,249,0,0,0,-4
14020,201905,247,0,0,0,-2
14020,201906,247,0,0,0,0
14020,201907,257,0,0,0,10
14020,201908,259,0,0,0,2
14020,201909,258,0,0,0,-1
14020,201910,253,0,0,0,-5
14020,201911,254,0,0,0,1
14020,201912,234,0,0,0,-20
14020,202001,240,0,0,0,6
14020,202002,304,0,0,0,64
14020,202003,259,0,0,0,-45
14020,202004,240,0,0,0,-19
14020,202005,205,0,0,0,-35
14020,202006,185,4,0,2,-20
14020,202007,204,5,2,1,19
14020,202008,211,2,1,1,7
14020,202009,221,1,1,0,10
14020,202010,226,3,0,2,5
14021,201901,3353,0,0,0,0
14021,201902,3360,0,0,0,7
14021,201903,3385,0,0,0,25
14021,201904,3369,0,0,0,-16
14021,201905,3347,0,0,0,-22
14021,201906,2908,0,0,0,-439
14021,201907,2290,0,0,0,-618
14021,201908,2184,0,0,0,-106
14021,201909,2227,0,0,0,43
14021,201910,2524,0,0,0,297
14021,201911,2725,0,0,0,201
14021,201912,3119,0,0,0,394
14021,202001,3198,0,0,0,79
14021,202002,3200,0,0,0,2
14021,202003,3130,0,0,0,-70
14021,202004,3167,0,0,0,37
14021,202005,3157,0,0,0,-10
14021,202006,2870,4,0,3,-287
14021,202007,2852,16,3,10,-18
14021,202008,2892,40,11,34,40
14021,202009,2882,18,4,13,-10
14021,202010,2934,14,3,7,52
14022,201901,1957,0,0,0,0
14022,201902,1974,0,0,0,17
14022,201903,1959,0,0,0,-15
14022,201904,1975,0,0,0,16
14022,201905,2032,0,0,0,57
14022,201906,2064,0,0,0,32
14022,201907,2091,0,0,0,27
14022,201908,2157,0,0,0,66
14022,201909,2270,0,0,0,113
14022,201910,2405,0,0,0,135
14022,201911,2453,0,0,0,48
14022,201912,2458,0,0,0,5
14022,202001,2292,0,0,0,-166
14022,202002,2240,0,0,0,-52
14022,202003,2208,0,0,0,-32
14022,202004,2152,0,0,0,-56
14022,202005,2110,2,1,2,-42
14022,202006,2189,28,6,11,79
14022,202007,2195,33,10,27,6
14022,202008,2127,25,10,17,-68
14022,202009,2088,16,1,8,-39
14022,202010,2082,7,2,2,-6
14023,201901,32605,0,0,0,0
14023,201902,33407,0,0,0,802
14023,201903,33590,0,0,0,183
14023,201904,32938,0,0,0,-652
14023,201905,32160,0,0,0,-778
14023,201906,31184,0,0,0,-976
14023,201907,31154,0,0,0,-30
14023,201908,31737,0,0,0,583
14023,201909,33152,0,0,0,1415
14023,201910,34545,0,0,0,1393
14023,201911,34831,0,0,0,286
14023,201912,33877,0,0,0,-954
14023,202001,34322,0,0,0,445
14023,202002,34231,0,0,0,-91
14023,202003,33926,0,0,0,-305
14023,202004,33726,0,0,0,-200
14023,202005,32295,27,2,6,-1431
14023,202006,30948,121,5,18,-1347
14023,202007,31173,186,10,45,225
14023,202008,32220,271,35,71,1047
14023,202009,32775,200,26,32,555
14023,202010,34196,149,12,28,1421
14024,201901,3870,0,0,0,0
14024,201902,3906,0,0,0,36
14024,201903,3968,0,0,0,62
14024,201904,3906,0,0,0,-62
14024,201905,4048,0,0,0,142
14024,201906,4017,0,0,0,-31
14024,201907,4106,0,0,0,89
14024,201908,4133,0,0,0,27
14024,201909,4146,0,0,0,13
14024,201910,4146,0,0,0,0
14024,201911,4174,0,0,0,28
14024,201912,4093,0,0,0,-81
14024,202001,4003,0,0,0,-90
14024,202002,3981,0,0,0,-22
14024,202003,3986,0,0,0,5
14024,202004,3951,1,0,0,-35
14024,202005,3928,4,1,3,-23
14024,202006,4071,21,4,16,143
14024,202007,4182,13,5,11,111
14024,202008,4276,22,5,21,94
14024,202009,4275,11,3,9,-1
14024,202010,4378,11,1,7,103
14025,201901,532,0,0,0,0
14025,201902,531,0,0,0,-1
14025,201903,541,0,0,0,10
14025,201904,539,0,0,0,-2
14025,201905,547,0,0,0,8
14025,201906,557,0,0,0,10
14025,201907,552,0,0,0,-5
14025,201908,555,0,0,0,3
14025,201909,569,0,0,0,14
14025,201910,574,0,0,0,5
14025,201911,573,0,0,0,-1
14025,201912,575,0,0,0,2
14025,202001,561,0,0,0,-14
14025,202002,569,0,0,0,8
14025,202003,584,0,0,0,15
14025,202004,607,2,1,1,23
14025,202005,608,18,1,3,1
14025,202006,608,16,1,2,0
14025,202007,616,22,2,8,8
14025,202008,607,32,2,4,-9
14025,202009,603,23,1,3,-4
14025,202010,601,54,3,9,-2
14026,201901,104,0,0,0,0
14026,201902,101,0,0,0,-3
14026,201903,106,0,0,0,5
14026,201904,108,0,0,0,2
14026,201905,110,0,0,0,2
14026,201906,112,0,0,0,2
14026,201907,112,0,0,0,0
14026,201908,110,0,0,0,-2
14026,201909,117,0,0,0,7
14026,201910,115,0,0,0,-2
14026,201911,117,0,0,0,2
14026,201912,120,0,0,0,3
14026,202001,120,0,0,0,0
14026,202002,125,0,0,0,5
14026,202003,125,0,0,0,0
14026,202004,124,0,0,0,-1
14026,202005,127,0,0,0,3
14026,202006,125,0,0,0,-2
14026,202007,129,0,0,0,4
14026,202008,129,6,1,2,0
14026,202009,128,2,0,0,-1
14026,202010,129,6,0,1,1
14027,201901,33,0,0,0,0
14027,201902,31,0,0,0,-2
14027,201903,28,0,0,0,-3
14027,201904,27,0,0,0,-1
14027,201905,27,0,0,0,0
14027,201906,26,0,0,0,-1
14027,201907,26,0,0,0,0
14027,201908,25,0,0,0,-1
14027,201909,25,0,0,0,0
14027,201910,25,0,0,0,0
14027,201911,25,0,0,0,0
14027,201912,25,0,0,0,0
14027,202001,25,0,0,0,0
14027,202002,29,0,0,0,4
14027,202003,31,0,0,0,2
14027,202004,35,0,0,0,4
14027,202005,54,0,0,0,19
14027,202006,56,0,0,0,2
14027,202007,68,9,1,6,12
14027,202008,63,9,1,6,-5
14027,202009,57,2,1,1,-6
14027,202010,58,2,0,1,1
14029,201901,162,0,0,0,0
14029,201902,159,0,0,0,-3
14029,201903,159,0,0,0,0
14029,201904,177,0,0,0,18
14029,201905,183,0,0,0,6
14029,201906,182,0,0,0,-1
14029,201907,167,0,0,0,-15
14029,201908,179,0,0,0,12
14029,201909,178,0,0,0,-1
14029,201910,182,0,0,0,4
14029,201911,186,0,0,0,4
14029,201912,191,0,0,0,5
14029,202001,184,0,0,0,-7
14029,202002,187,0,0,0,3
14029,202003,187,0,0,0,0
14029,202004,188,0,0,0,1
14029,202005,188,2,0,0,0
14029,202006,191,4,0,1,3
14029,202007,181,3,0,1,-10
14029,202008,201,6,0,3,20
14029,202009,196,6,0,2,-5
14029,202010,197,4,1,1,1
14030,201901,4983,0,0,0,0
14030,201902,5068,0,0,0,85
14030,201903,5018,0,0,0,-50
14030,201904,5156,0,0,0,138
14030,201905,5166,0,0,0,10
14030,201906,5180,0,0,0,14
14030,201907,5249,0,0,0,69
14030,201908,5445,0,0,0,196
14030,201909,5543,0,0,0,98
14030,201910,5622,0,0,0,79
14030,201911,5704,0,0,0,82
14030,201912,5676,0,0,0,-28
14030,202001,5586,0,0,0,-90
14030,202002,5582,0,0,0,-4
14030,202003,5721,0,0,0,139
14030,202004,5786,0,0,0,65
14030,202005,5735,1,0,0,-51
14030,202006,5817,22,2,2,82
14030,202007,5790,4,2,3,-27
14030,202008,5783,19,2,7,-7
14030,202009,5792,17,4,6,9
14030,202010,5832,25,2,5,40
14031,201901,1,0,0,0,0
14031,201902,1,0,0,0,0
14031,201903,1,0,0,0,0
14031,201910,1,0,0,0,0
14031,201911,1,0,0,0,0
14031,201912,1,0,0,0,0
14031,202001,1,0,0,0,0
14031,202002,14,0,0,0,13
14031,202003,14,0,0,0,0
14031,202004,14,0,0,0,0
14031,202005,15,0,0,0,1
14031,202006,15,2,2,2,0
14031,202007,17,0,0,0,2
14031,202008,14,0,0,0,-3
14031,202009,5,1,0,0,-9
14031,202010,6,1,0,0,1
14032,201901,124,0,0,0,0
14032,201902,144,0,0,0,20
14032,201903,151,0,0,0,7
14032,201904,151,0,0,0,0
14032,201905,154,0,0,0,3
14032,201906,149,0,0,0,-5
14032,201907,142,0,0,0,-7
14032,201908,146,0,0,0,4
14032,201909,146,0,0,0,0
14032,201910,145,0,0,0,-1
14032,201911,143,0,0,0,-2
14032,201912,146,0,0,0,3
14032,202001,145,0,0,0,-1
14032,202002,135,0,0,0,-10
14032,202003,141,0,0,0,6
14032,202004,136,0,0,0,-5
14032,202005,125,1,0,1,-11
14032,202006,123,3,1,0,-2
14032,202007,133,0,0,0,10
14032,202008,137,0,0,0,4
14032,202009,138,1,0,1,1
14032,202010,140,2,0,2,2
14033,201901,709,0,0,0,0
14033,201902,751,0,0,0,42
14033,201903,732,0,0,0,-19
14033,201904,729,0,0,0,-3
14033,201905,732,0,0,0,3
14033,201906,734,0,0,0,2
14033,201907,729,0,0,0,-5
14033,201908,723,0,0,0,-6
14033,201909,713,0,0,0,-10
14033,201910,724,0,0,0,11
14033,201911,733,0,0,0,9
14033,201912,728,0,0,0,-5
14033,202001,731,0,0,0,3
14033,202002,734,0,0,0,3
14033,202003,722,0,0,0,-12
14033,202004,727,1,1,1,5
14033,202005,721,3,0,1,-6
14033,202006,722,5,2,3,1
14033,202007,739,2,1,2,17
14033,202008,732,7,2,5,-7
14033,202009,724,2,1,2,-8
14033,202010,730,1,0,1,6
14034,201901,3,0,0,0,0
14034,201902,3,0,0,0,0
14034,201903,3,0,0,0,0
14034,201904,4,0,0,0,1
14034,201905,4,0,0,0,0
14034,201906,4,0,0,0,0
14034,201907,4,0,0,0,0
14034,201908,4,0,0,0,0
14034,201909,4,0,0,0,0
14034,201910,4,0,0,0,0
14034,201911,4,0,0,0,0
14034,201912,4,0,0,0,0
14034,202001,4,0,0,0,0
14034,202002,5,0,0,0,1
14034,202003,5,0,0,0,0
14034,202004,6,0,0,0,1
14034,202005,10,0,0,0,4
14034,202006,10,0,0,0,0
14034,202007,11,0,0,0,1
14034,202008,11,0,0,0,0
14034,202009,9,1,0,0,-2
14034,202010,10,0,0,0,1
14035,201901,2898,0,0,0,0
14035,201902,2896,0,0,0,-2
14035,201903,2935,0,0,0,39
14035,201904,3046,0,0,0,111
14035,201905,3066,0,0,0,20
14035,201906,3067,0,0,0,1
14035,201907,3054,0,0,0,-13
14035,201908,3060,0,0,0,6
14035,201909,3052,0,0,0,-8
14035,201910,3122,0,0,0,70
14035,201911,3239,0,0,0,117
14035,201912,3248,0,0,0,9
14035,202001,3224,0,0,0,-24
14035,202002,3250,0,0,0,26
14035,202003,3294,0,0,0,44
14035,202004,3228,0,0,0,-66
14035,202005,3178,2,0,2,-50
14035,202006,3189,6,2,2,11
14035,202007,3235,9,5,8,46
14035,202008,3251,13,0,2,16
14035,202009,3260,26,1,9,9
14035,202010,3285,19,4,5,25
14036,201901,629,0,0,0,0
14036,201902,625,0,0,0,-4
14036,201903,643,0,0,0,18
14036,201904,640,0,0,0,-3
14036,201905,643,0,0,0,3
14036,201906,657,0,0,0,14
14036,201907,658,0,0,0,1
14036,201908,662,0,0,0,4
14036,201909,634,0,0,0,-28
14036,201910,629,0,0,0,-5
14036,201911,652,0,0,0,23
14036,201912,657,0,0,0,5
14036,202001,663,0,0,0,6
14036,202002,647,0,0,0,-16
14036,202003,633,0,0,0,-14
14036,202004,643,0,0,0,10
14036,202005,639,0,0,0,-4
14036,202006,649,2,0,1,10
14036,202007,599,2,0,0,-50
14036,202008,606,3,1,2,7
