"cve_ent","cve_mun","anio","mes","asegurados","casos_diarios","muertos_diarios","hospitalizados_diarios"
"15","100",2020,5,2039,30,1,5
"15","100",2020,6,2131,49,5,11
"15","100",2020,7,2161,48,14,21
"15","100",2020,8,2162,44,6,22
"15","100",2020,9,2177,28,6,11
"15","100",2020,10,2099,20,7,7
"15","101",2020,1,11541,0,0,0
"15","101",2020,2,11724,0,0,0
"15","101",2020,3,11590,1,0,1
"15","101",2020,4,11084,7,0,3
"15","101",2020,5,10634,52,11,22
"15","101",2020,6,10526,77,14,32
"15","101",2020,7,10545,73,11,34
"15","101",2020,8,10447,59,9,14
"15","101",2020,9,10383,53,2,21
"15","101",2020,10,10394,27,7,19
"15","102",2020,1,913,0,0,0
"15","102",2020,2,923,0,0,0
"15","102",2020,3,926,0,0,0
"15","102",2020,4,926,1,0,0
"15","102",2020,5,919,7,0,5
"15","102",2020,6,905,10,0,4
"15","102",2020,7,861,9,0,4
"15","102",2020,8,853,5,0,0
"15","102",2020,9,874,17,0,4
"15","102",2020,10,872,3,1,0
"15","103",2020,1,1235,0,0,0
"15","103",2020,2,1266,0,0,0
"15","103",2020,3,1326,1,0,1
"15","103",2020,4,1387,23,2,13
"15","103",2020,5,1345,65,6,17
"15","103",2020,6,1300,68,6,17
"15","103",2020,7,1307,78,1,19
"15","103",2020,8,1420,74,2,16
"15","103",2020,9,1482,57,4,8
"15","103",2020,10,1518,35,0,3
"15","104",2020,1,216891,0,0,0
"15","104",2020,2,216887,1,0,0
"15","104",2020,3,214039,29,0,6
"15","104",2020,4,213520,333,40,127
"15","104",2020,5,212242,940,126,346
"15","104",2020,6,212290,1119,170,408
"15","104",2020,7,210866,860,150,279
"15","104",2020,8,211091,720,99,246
"15","104",2020,9,211736,797,88,215
"15","104",2020,10,213220,920,110,256
"15","105",2020,1,26,0,0,0
"15","105",2020,2,27,0,0,0
"15","105",2020,3,20,0,0,0
"15","105",2020,4,20,0,0,0
"15","105",2020,5,20,1,0,0
"15","105",2020,6,21,1,0,0
"15","105",2020,7,21,6,0,4
"15","105",2020,8,21,9,0,6
"15","105",2020,9,20,7,0,4
"15","105",2020,10,26,4,0,2
"15","106",2020,1,191790,0,0,0
"15","106",2020,2,192284,0,0,0
"15","106",2020,3,191749,20,0,3
"15","106",2020,4,188353,143,17,70
"15","106",2020,5,185967,1078,160,437
"15","106",2020,6,184932,1917,270,673
"15","106",2020,7,184297,1557,212,562
"15","106",2020,8,186980,1316,128,373
"15","106",2020,9,188865,1226,84,306
"15","106",2020,10,191069,847,92,285
"15","107",2020,1,189,0,0,0
"15","107",2020,2,175,0,0,0
"15","107",2020,3,177,0,0,0
"15","107",2020,4,174,0,0,0
"15","107",2020,5,175,4,0,0
"15","107",2020,6,180,10,1,1
"15","107",2020,7,199,21,1,6
"15","107",2020,8,217,15,1,5
"15","107",2020,9,230,7,0,2
"15","107",2020,10,228,1,0,1
"15","108",2020,1,5570,0,0,0
"15","108",2020,2,5637,0,0,0
"15","108",2020,3,5602,2,1,1
"15","108",2020,4,5427,39,6,19
"15","108",2020,5,5418,120,10,43
"15","108",2020,6,5857,213,37,94
"15","108",2020,7,5902,173,26,66
"15","108",2020,8,6226,168,22,50
"15","108",2020,9,6341,107,11,31
"15","108",2020,10,6243,102,6,33
"15","109",2020,1,62121,0,0,0
"15","109",2020,2,63230,0,0,0
"15","109",2020,3,63558,13,0,7
"15","109",2020,4,62377,167,29,98
"15","109",2020,5,61168,442,101,250
"15","109",2020,6,61031,645,118,307
"15","109",2020,7,60828,467,103,210
"15","109",2020,8,61064,477,75,178
"15","109",2020,9,61259,401,59,139
"15","109",2020,10,61850,375,55,164
"15","110",2020,1,4634,0,0,0
"15","110",2020,2,4581,0,0,0
"15","110",2020,3,4501,0,0,0
"15","110",2020,4,4152,6,1,5
"15","110",2020,5,4114,49,9,21
"15","110",2020,6,4110,109,3,14
"15","110",2020,7,4059,71,7,21
"15","110",2020,8,4205,44,3,11
"15","110",2020,9,4214,59,4,18
"15","110",2020,10,4299,23,1,5
"15","111",2020,1,120,0,0,0
"15","111",2020,2,119,0,0,0
"15","111",2020,3,117,0,0,0
"15","111",2020,4,154,1,0,1
"15","111",2020,5,158,5,1,3
"15","111",2020,6,152,21,3,6
"15","111",2020,7,160,21,4,6
"15","111",2020,8,188,7,2,3
"15","111",2020,9,180,6,1,4
"15","111",2020,10,189,5,1,2
"15","112",2020,1,379,0,0,0
"15","112",2020,2,382,0,0,0
"15","112",2020,3,394,0,0,0
"15","112",2020,4,378,2,0,1
"15","112",2020,5,382,11,1,3
"15","112",2020,6,397,29,1,9
"15","112",2020,7,440,18,1,6
"15","112",2020,8,482,18,4,6
"15","112",2020,9,493,57,2,6
"15","112",2020,10,485,5,1,1
"15","113",2020,1,1517,0,0,0
"15","113",2020,2,1528,0,0,0
"15","113",2020,3,1559,0,0,0
"15","113",2020,4,1545,2,1,2
"15","113",2020,5,1506,15,1,8
"15","113",2020,6,1507,38,6,7
"15","113",2020,7,1495,19,1,3
"15","113",2020,8,1490,18,0,5
"15","113",2020,9,1471,4,1,3
"15","113",2020,10,1497,4,0,2
"15","114",2020,1,1160,0,0,0
"15","114",2020,2,1195,0,0,0
"15","114",2020,3,1219,0,0,0
"15","114",2020,4,1149,2,0,2
"15","114",2020,5,1137,16,7,8
"15","114",2020,6,1146,45,2,9
"15","114",2020,7,1173,61,2,10
"15","114",2020,8,1295,28,2,7
"15","114",2020,9,1288,34,2,11
"15","114",2020,10,1272,9,0,2
"15","115",2020,1,919,0,0,0
"15","115",2020,2,912,0,0,0
"15","115",2020,3,873,1,0,1
"15","115",2020,4,803,15,2,10
"15","115",2020,5,797,73,16,37
"15","115",2020,6,851,92,16,45
"15","115",2020,7,825,85,19,43
"15","115",2020,8,828,82,6,28
"15","115",2020,9,850,46,6,18
"15","115",2020,10,841,27,2,12
"15","116",2020,1,785,0,0,0
"15","116",2020,2,779,0,0,0
"15","116",2020,3,773,1,0,0
"15","116",2020,4,754,0,0,0
"15","116",2020,5,777,0,0,0
"15","116",2020,6,754,3,0,0
"15","116",2020,7,774,1,0,0
"15","116",2020,8,798,2,0,0
"15","116",2020,9,803,4,0,0
"15","116",2020,10,834,1,0,0
"15","118",2020,1,7786,0,0,0
"15","118",2020,2,7903,0,0,0
"15","118",2020,3,7877,0,0,0
"15","118",2020,4,7567,24,4,18
"15","118",2020,5,7379,144,22,72
"15","118",2020,6,7509,270,51,118
"15","118",2020,7,7419,200,47,89
"15","118",2020,8,7560,133,19,58
"15","118",2020,9,7798,134,11,52
"15","118",2020,10,7991,90,14,44
"15","119",2020,1,147,0,0,0
"15","119",2020,2,151,0,0,0
"15","119",2020,3,150,0,0,0
"15","119",2020,4,149,1,0,1
"15","119",2020,5,145,9,1,2
"15","119",2020,6,144,11,5,7
"15","119",2020,7,144,16,3,6
"15","119",2020,8,137,5,1,3
"15","119",2020,9,127,3,0,2
"15","119",2020,10,123,3,0,2
"15","120",2020,1,7517,0,0,0
"15","120",2020,2,7497,0,0,0
"15","120",2020,3,7562,0,0,0
"15","120",2020,4,7136,55,12,25
"15","120",2020,5,7038,149,21,60
"15","120",2020,6,7094,333,58,125
"15","120",2020,7,7172,325,47,129
"15","120",2020,8,7218,191,42,94
"15","120",2020,9,7330,134,14,49
"15","120",2020,10,7243,95,15,40
"15","121",2020,1,124582,0,0,0
"15","121",2020,2,124591,0,0,0
"15","121",2020,3,127378,22,1,9
"15","121",2020,4,125706,190,40,111
"15","121",2020,5,124537,325,97,171
"15","121",2020,6,122871,426,71,178
"15","121",2020,7,122371,298,64,147
"15","121",2020,8,122745,352,55,157
"15","121",2020,9,126222,354,45,125
"15","121",2020,10,128771,412,55,139
"15","122",2020,1,6006,0,0,0
"15","122",2020,2,6012,0,0,0
"15","122",2020,3,6207,2,0,0
"15","122",2020,4,5756,146,38,116
"15","122",2020,5,5626,237,87,135
"15","122",2020,6,5905,171,29,75
"15","122",2020,7,6073,174,21,60
"15","122",2020,8,6220,130,13,41
"15","122",2020,9,6172,134,14,39
"15","122",2020,10,5925,126,12,25
"15","123",2020,1,39,0,0,0
"15","123",2020,2,35,0,0,0
"15","123",2020,3,35,0,0,0
"15","123",2020,4,35,1,0,1
"15","123",2020,5,32,5,2,3
"15","123",2020,6,32,33,7,10
"15","123",2020,7,35,38,2,5
"15","123",2020,8,35,13,1,4
"15","123",2020,9,38,7,1,1
"15","123",2020,10,38,7,1,4
"15","124",2020,1,210,0,0,0
"15","124",2020,2,217,0,0,0
"15","124",2020,3,188,0,0,0
"15","124",2020,4,184,5,0,5
"15","124",2020,5,190,14,4,9
"15","124",2020,6,187,30,8,15
"15","124",2020,7,185,24,2,8
"15","124",2020,8,180,7,1,2
"15","124",2020,9,223,52,0,5
"15","124",2020,10,229,10,0,5
"15","125",2020,1,257,0,0,0
"15","125",2020,2,203,0,0,0
"15","125",2020,3,189,0,0,0
"15","125",2020,4,184,4,0,2
"15","125",2020,5,172,11,2,5
"15","125",2020,6,228,9,4,5
"15","125",2020,7,227,8,1,5
"15","125",2020,8,233,8,1,2
"15","125",2020,9,239,3,0,1
"15","125",2020,10,240,1,0,0
"16","001",2020,1,276,0,0,0
"16","001",2020,2,280,0,0,0
"16","001",2020,3,281,0,0,0
"16","001",2020,4,277,0,0,0
"16","001",2020,5,275,0,0,0
"16","001",2020,6,278,0,0,0
"16","001",2020,7,301,7,0,1
"16","001",2020,8,302,9,1,1
"16","001",2020,9,302,6,0,0
"16","001",2020,10,296,3,0,1
"16","002",2020,1,110,0,0,0
"16","002",2020,2,125,0,0,0
"16","002",2020,3,104,0,0,0
"16","002",2020,4,88,0,0,0
"16","002",2020,5,96,2,1,1
"16","002",2020,6,92,3,1,1
"16","002",2020,7,74,3,0,2
"16","002",2020,8,70,0,0,0
"16","002",2020,9,69,0,0,0
"16","002",2020,10,70,0,0,0
"16","003",2020,1,307,0,0,0
"16","003",2020,2,319,0,0,0
"16","003",2020,3,306,0,0,0
"16","003",2020,4,296,3,2,3
"16","003",2020,5,297,8,0,0
"16","003",2020,6,301,10,0,0
"16","003",2020,7,274,3,0,0
"16","003",2020,8,272,15,1,2
"16","003",2020,9,284,19,0,2
"16","003",2020,10,280,25,2,1
"16","004",2020,1,119,0,0,0
"16","004",2020,2,101,0,0,0
"16","004",2020,3,92,0,0,0
"16","004",2020,4,92,0,0,0
"16","004",2020,5,92,0,0,0
"16","004",2020,6,90,2,0,0
"16","004",2020,7,92,6,1,1
"16","004",2020,8,91,6,0,0
"16","004",2020,9,92,7,0,0
"16","004",2020,10,93,1,0,0
"16","005",2020,1,60,0,0,0
"16","005",2020,2,24,0,0,0
"16","005",2020,3,24,0,0,0
"16","005",2020,4,24,0,0,0
"16","005",2020,5,22,7,0,2
"16","005",2020,6,21,7,2,2
"16","005",2020,7,21,2,0,1
"16","005",2020,8,23,2,0,0
"16","005",2020,9,19,7,0,1
"16","005",2020,10,29,10,1,1
"16","006",2020,1,6037,0,0,0
"16","006",2020,2,6024,0,0,0
"16","006",2020,3,6038,0,0,0
"16","006",2020,4,6038,7,1,4
"16","006",2020,5,6076,148,17,47
"16","006",2020,6,6004,238,21,36
"16","006",2020,7,6053,99,8,12
"16","006",2020,8,6018,125,9,21
"16","006",2020,9,6018,113,12,13
"16","006",2020,10,5975,79,5,13
"16","007",2020,1,19,0,0,0
"16","007",2020,2,18,0,0,0
"16","007",2020,3,18,0,0,0
"16","007",2020,4,14,0,0,0
"16","007",2020,5,14,0,0,0
"16","007",2020,6,14,0,0,0
"16","007",2020,7,14,1,0,0
"16","007",2020,8,14,1,1,0
"16","007",2020,9,13,0,0,0
"16","007",2020,10,16,1,0,0
"16","009",2020,1,1855,0,0,0
"16","009",2020,2,1867,0,0,0
"16","009",2020,3,1865,1,0,0
"16","009",2020,4,1879,0,0,0
"16","009",2020,5,1882,6,0,1
"16","009",2020,6,1880,17,2,2
"16","009",2020,7,1893,39,0,1
"16","009",2020,8,1895,84,4,9
"16","009",2020,9,1897,78,6,12
"16","009",2020,10,1935,92,8,11
"16","010",2020,1,9752,0,0,0
"16","010",2020,2,9764,0,0,0
"16","010",2020,3,9548,1,0,0
"16","010",2020,4,9360,1,1,0
"16","010",2020,5,9162,4,2,2
"16","010",2020,6,9312,4,2,3
"16","010",2020,7,9582,1,0,0
"16","010",2020,8,9915,8,1,1
"16","010",2020,9,10139,12,1,1
"16","010",2020,10,10323,5,1,2
"16","011",2020,1,163,0,0,0
"16","011",2020,2,153,0,0,0
"16","011",2020,3,367,0,0,0
"16","011",2020,4,356,0,0,0
"16","011",2020,5,294,0,0,0
"16","011",2020,6,292,5,0,0
"16","011",2020,7,149,4,0,0
"16","011",2020,8,150,2,1,1
"16","011",2020,9,151,2,1,2
"16","011",2020,10,150,4,0,2
"16","012",2020,1,644,0,0,0
"16","012",2020,2,657,0,0,0
"16","012",2020,3,726,0,0,0
"16","012",2020,4,727,0,0,0
"16","012",2020,5,723,5,1,3
"16","012",2020,6,713,7,4,5
"16","012",2020,7,742,11,1,1
"16","012",2020,8,748,10,0,1
"16","012",2020,9,757,20,3,5
"16","012",2020,10,767,15,0,3
"16","013",2020,1,3,0,0,0
"16","013",2020,2,3,0,0,0
"16","013",2020,3,3,0,0,0
"16","013",2020,4,3,0,0,0
"16","013",2020,5,3,0,0,0
"16","013",2020,6,3,13,3,3
"16","013",2020,7,3,3,0,0
"16","013",2020,8,4,10,1,1
"16","013",2020,9,4,11,0,1
"16","013",2020,10,4,15,1,0
"16","014",2020,1,347,0,0,0
"16","014",2020,2,411,0,0,0
"16","014",2020,3,427,0,0,0
"16","014",2020,4,426,1,0,0
"16","014",2020,5,445,0,0,0
"16","014",2020,6,443,3,2,3
"16","014",2020,7,495,11,2,5
"16","014",2020,8,484,8,0,4
"16","014",2020,9,533,2,1,1
"16","014",2020,10,520,3,0,3
"16","015",2020,1,518,0,0,0
"16","015",2020,2,504,0,0,0
"16","015",2020,3,507,0,0,0
"16","015",2020,4,492,0,0,0
"16","015",2020,5,514,2,0,1
"16","015",2020,6,502,12,2,4
"16","015",2020,7,490,13,1,2
"16","015",2020,8,498,15,0,1
"16","015",2020,9,504,13,0,1
"16","015",2020,10,495,20,2,3
"16","016",2020,1,145,0,0,0
"16","016",2020,2,158,0,0,0
"16","016",2020,3,158,0,0,0
"16","016",2020,4,158,0,0,0
"16","016",2020,5,157,0,0,0
"16","016",2020,6,159,3,1,1
"16","016",2020,7,157,4,1,1
"16","016",2020,8,170,14,4,7
"16","016",2020,9,165,17,5,7
"16","016",2020,10,178,10,0,2
"16","017",2020,1,485,0,0,0
"16","017",2020,2,490,0,0,0
"16","017",2020,3,508,0,0,0
"16","017",2020,4,506,0,0,0
"16","017",2020,5,506,3,0,0
"16","017",2020,6,523,14,3,3
"16","017",2020,7,528,3,1,1
"16","017",2020,8,513,4,1,1
"16","017",2020,9,498,4,0,1
"16","017",2020,10,466,2,1,1
"16","018",2020,1,139,0,0,0
"16","018",2020,2,150,0,0,0
"16","018",2020,3,163,0,0,0
"16","018",2020,4,155,0,0,0
"16","018",2020,5,168,12,0,0
"16","018",2020,6,175,3,0,0
"16","018",2020,7,178,5,0,2
"16","018",2020,8,176,15,1,2
"16","018",2020,9,182,8,1,0
"16","018",2020,10,182,9,1,1
"16","019",2020,1,925,0,0,0
"16","019",2020,2,933,0,0,0
"16","019",2020,3,947,0,0,0
"16","019",2020,4,953,1,0,1
"16","019",2020,5,947,0,0,0
"16","019",2020,6,958,4,0,0
"16","019",2020,7,954,8,0,0
"16","019",2020,8,955,8,0,1
"16","019",2020,9,969,7,0,2
"16","019",2020,10,978,4,1,0
"16","020",2020,1,805,0,0,0
"16","020",2020,2,847,0,0,0
"16","020",2020,3,834,0,0,0
"16","020",2020,4,837,2,1,1
"16","020",2020,5,793,1,0,1
"16","020",2020,6,813,21,2,6
"16","020",2020,7,832,17,2,4
"16","020",2020,8,838,11,2,1
"16","020",2020,9,811,22,0,7
"16","020",2020,10,800,15,4,3
"16","021",2020,1,45,0,0,0
"16","021",2020,2,46,0,0,0
"16","021",2020,3,45,0,0,0
"16","021",2020,4,27,0,0,0
"16","021",2020,5,30,0,0,0
"16","021",2020,6,36,3,1,2
"16","021",2020,7,38,1,1,1
"16","021",2020,8,38,9,1,4
"16","021",2020,9,35,12,3,5
"16","021",2020,10,30,3,0,1
"16","022",2020,1,444,0,0,0
"16","022",2020,2,491,0,0,0
"16","022",2020,3,487,0,0,0
"16","022",2020,4,472,0,0,0
"16","022",2020,5,447,5,0,0
"16","022",2020,6,447,8,0,0
"16","022",2020,7,445,28,1,4
"16","022",2020,8,442,46,5,4
"16","022",2020,9,457,43,4,8
"16","022",2020,10,456,17,2,3
"16","023",2020,1,414,0,0,0
"16","023",2020,2,443,0,0,0
"16","023",2020,3,446,0,0,0
"16","023",2020,4,446,3,0,0
"16","023",2020,5,458,0,0,0
"16","023",2020,6,452,1,0,1
"16","023",2020,7,451,0,0,0
"16","023",2020,8,449,0,0,0
"16","023",2020,9,444,1,0,0
"16","023",2020,10,430,0,0,0
"16","024",2020,1,73,0,0,0
"16","024",2020,2,71,0,0,0
"16","024",2020,3,74,0,0,0
"16","024",2020,4,71,0,0,0
"16","024",2020,5,70,0,0,0
"16","024",2020,6,86,15,0,6
"16","024",2020,7,82,18,4,4
"16","024",2020,8,82,15,1,3
"16","024",2020,9,82,8,3,7
"16","024",2020,10,84,3,1,1
"16","025",2020,1,164,0,0,0
"16","025",2020,2,164,0,0,0
"16","025",2020,3,191,0,0,0
"16","025",2020,4,194,1,0,0
"16","025",2020,5,193,12,0,2
"16","025",2020,6,188,10,0,2
"16","025",2020,7,188,26,3,13
"16","025",2020,8,184,42,3,9
"16","025",2020,9,186,23,2,4
"16","025",2020,10,184,11,2,3
"16","026",2020,1,0,0,0,0
"16","026",2020,2,0,0,0,0
"16","026",2020,3,0,0,0,0
"16","026",2020,4,0,0,0,0
"16","026",2020,5,0,0,0,0
"16","026",2020,6,0,0,0,0
"16","026",2020,7,0,0,0,0
"16","026",2020,8,0,1,0,0
"16","026",2020,9,0,0,0,0
"16","026",2020,10,0,2,0,1
"16","027",2020,1,3,0,0,0
"16","027",2020,2,3,0,0,0
"16","027",2020,3,3,0,0,0
"16","027",2020,4,3,0,0,0
"16","027",2020,5,3,1,0,1
"16","027",2020,6,3,9,1,0
"16","027",2020,7,3,0,0,0
"16","027",2020,8,3,2,1,1
"16","027",2020,9,3,2,0,1
"16","027",2020,10,3,0,1,0
"16","028",2020,1,62,0,0,0
"16","028",2020,2,64,0,0,0
"16","028",2020,3,65,0,0,0
"16","028",2020,4,63,0,0,0
"16","028",2020,5,62,1,0,0
"16","028",2020,6,62,10,1,1
"16","028",2020,7,62,3,0,1
"16","028",2020,8,52,5,1,2
"16","028",2020,9,47,4,1,1
"16","028",2020,10,47,1,0,0
"16","029",2020,1,41,0,0,0
"16","029",2020,2,41,0,0,0
"16","029",2020,3,45,0,0,0
"16","029",2020,4,49,0,0,0
"16","029",2020,5,50,1,1,1
"16","029",2020,6,50,0,0,0
"16","029",2020,7,46,2,0,1
"16","029",2020,8,43,0,0,0
"16","029",2020,9,43,0,0,0
"16","029",2020,10,43,1,0,1
"16","030",2020,1,502,0,0,0
"16","030",2020,2,466,0,0,0
"16","030",2020,3,454,0,0,0
"16","030",2020,4,464,0,0,0
"16","030",2020,5,469,0,0,0
"16","030",2020,6,473,2,0,2
"16","030",2020,7,477,4,1,2
"16","030",2020,8,475,4,0,1
"16","030",2020,9,491,5,1,2
"16","030",2020,10,510,4,0,2
"16","031",2020,1,7,0,0,0
"16","031",2020,2,6,0,0,0
"16","031",2020,3,7,0,0,0
"16","031",2020,4,7,0,0,0
"16","031",2020,5,4,3,0,0
"16","031",2020,6,3,3,1,2
"16","031",2020,7,3,1,0,1
"16","031",2020,8,3,4,0,1
"16","031",2020,9,3,2,0,0
"16","031",2020,10,2,2,0,0
"16","032",2020,1,90,0,0,0
"16","032",2020,2,89,0,0,0
"16","032",2020,3,90,0,0,0
"16","032",2020,4,88,1,1,1
"16","032",2020,5,102,2,0,0
"16","032",2020,6,87,1,0,0
"16","032",2020,7,88,5,3,3
"16","032",2020,8,89,9,2,3
"16","032",2020,9,91,8,1,1
"16","032",2020,10,90,10,1,3
"16","033",2020,1,360,0,0,0
"16","033",2020,2,387,0,0,0
"16","033",2020,3,542,0,0,0
"16","033",2020,4,629,0,0,0
"16","033",2020,5,663,2,0,0
"16","033",2020,6,603,20,2,6
"16","033",2020,7,402,7,5,4
"16","033",2020,8,412,12,1,4
"16","033",2020,9,424,7,1,4
"16","033",2020,10,431,2,2,2
"16","035",2020,1,340,0,0,0
"16","035",2020,2,341,0,0,0
"16","035",2020,3,324,0,0,0
"16","035",2020,4,299,1,0,1
"16","035",2020,5,305,6,1,4
"16","035",2020,6,291,19,5,5
"16","035",2020,7,299,28,6,9
"16","035",2020,8,308,26,0,3
"16","035",2020,9,320,33,3,7
"16","035",2020,10,331,36,5,11
"16","036",2020,1,364,0,0,0
"16","036",2020,2,362,0,0,0
"16","036",2020,3,363,0,0,0
"16","036",2020,4,357,1,0,0
"16","036",2020,5,357,4,0,0
"16","036",2020,6,348,2,0,1
"16","036",2020,7,346,7,0,1
"16","036",2020,8,334,5,1,2
"16","036",2020,9,333,14,1,2
"16","036",2020,10,335,4,1,1
"16","037",2020,1,77,0,0,0
"16","037",2020,2,76,0,0,0
"16","037",2020,3,76,0,0,0
"16","037",2020,4,79,0,0,0
"16","037",2020,5,79,0,0,0
"16","037",2020,6,80,3,1,2
"16","037",2020,7,76,4,0,0
"16","037",2020,8,76,1,0,0
"16","037",2020,9,76,3,0,1
"16","037",2020,10,74,6,0,0
"16","038",2020,1,1121,0,0,0
"16","038",2020,2,1114,0,0,0
"16","038",2020,3,1100,0,0,0
"16","038",2020,4,1031,2,1,2
"16","038",2020,5,1025,19,2,5
"16","038",2020,6,1056,382,25,46
"16","038",2020,7,1050,92,9,9
"16","038",2020,8,1051,69,5,6
"16","038",2020,9,1044,64,7,8
"16","038",2020,10,1071,63,2,1
"16","039",2020,1,2197,0,0,0
"16","039",2020,2,2308,0,0,0
"16","039",2020,3,2539,0,0,0
"16","039",2020,4,2053,1,0,1
"16","039",2020,5,1560,0,0,0
"16","039",2020,6,1418,2,0,1
"16","039",2020,7,1657,6,1,2
"16","039",2020,8,2198,2,1,1
"16","039",2020,9,2618,4,0,0
"16","039",2020,10,2640,0,0,0
"16","040",2020,1,271,0,0,0
"16","040",2020,2,283,0,0,0
"16","040",2020,3,145,0,0,0
"16","040",2020,4,335,2,0,0
"16","040",2020,5,344,0,0,0
"16","040",2020,6,293,2,0,0
"16","040",2020,7,362,1,0,0
"16","040",2020,8,259,8,0,3
"16","040",2020,9,250,7,1,2
"16","040",2020,10,410,3,2,1
"16","041",2020,1,174,0,0,0
"16","041",2020,2,176,0,0,0
"16","041",2020,3,176,0,0,0
"16","041",2020,4,176,3,0,0
"16","041",2020,5,173,3,1,0
"16","041",2020,6,179,4,1,2
"16","041",2020,7,200,6,1,1
"16","041",2020,8,206,5,0,0
"16","041",2020,9,199,3,0,0
"16","041",2020,10,201,2,0,0
"16","042",2020,1,172,0,0,0
"16","042",2020,2,180,0,0,0
"16","042",2020,3,176,0,0,0
"16","042",2020,4,170,3,0,0
"16","042",2020,5,141,0,0,0
"16","042",2020,6,152,0,0,0
"16","042",2020,7,151,0,0,0
"16","042",2020,8,141,2,1,1
"16","042",2020,9,127,1,1,1
"16","042",2020,10,140,0,0,0
"16","043",2020,1,11673,0,0,0
"16","043",2020,2,12614,0,0,0
"16","043",2020,3,13510,0,0,0
"16","043",2020,4,13165,1,0,1
"16","043",2020,5,12455,12,0,2
"16","043",2020,6,12507,34,3,11
"16","043",2020,7,12090,41,5,14
"16","043",2020,8,12131,49,4,14
"16","043",2020,9,10818,33,4,5
"16","043",2020,10,11610,10,1,2
"16","045",2020,1,1973,0,0,0
"16","045",2020,2,1985,0,0,0
"16","045",2020,3,1985,0,0,0
"16","045",2020,4,2004,1,1,1
"16","045",2020,5,2037,0,0,0
"16","045",2020,6,1942,10,0,1
"16","045",2020,7,1972,6,1,1
"16","045",2020,8,1972,40,2,6
"16","045",2020,9,1980,40,2,3
"16","045",2020,10,1999,17,2,2
"16","047",2020,1,232,0,0,0
"16","047",2020,2,245,0,0,0
"16","047",2020,3,252,0,0,0
"16","047",2020,4,253,1,0,1
"16","047",2020,5,241,5,0,1
"16","047",2020,6,227,10,2,1
"16","047",2020,7,225,1,0,0
"16","047",2020,8,222,3,0,1
"16","047",2020,9,219,6,2,1
"16","047",2020,10,230,4,0,3
"16","049",2020,1,348,0,0,0
"16","049",2020,2,345,0,0,0
"16","049",2020,3,362,0,0,0
"16","049",2020,4,374,1,0,1
"16","049",2020,5,385,0,1,0
"16","049",2020,6,391,7,0,1
"16","049",2020,7,383,6,1,0
"16","049",2020,8,378,19,1,1
"16","049",2020,9,378,4,1,2
"16","049",2020,10,399,7,0,1
"16","050",2020,1,2553,0,0,0
"16","050",2020,2,2642,0,0,0
"16","050",2020,3,2660,0,0,0
"16","050",2020,4,2613,11,0,0
"16","050",2020,5,2645,19,0,1
"16","050",2020,6,2642,55,2,8
"16","050",2020,7,2638,101,5,9
"16","050",2020,8,2645,84,5,8
"16","050",2020,9,2605,74,5,8
"16","050",2020,10,2670,47,5,6
"16","051",2020,1,715,0,0,0
"16","051",2020,2,709,0,0,0
"16","051",2020,3,701,0,0,0
"16","051",2020,4,700,0,0,0
"16","051",2020,5,689,1,1,1
"16","051",2020,6,676,8,0,0
"16","051",2020,7,677,1,0,0
"16","051",2020,8,671,8,0,0
"16","051",2020,9,673,7,0,2
"16","051",2020,10,668,5,1,1
"16","053",2020,1,178779,0,0,0
"16","053",2020,2,179790,0,0,0
"16","053",2020,3,178975,17,0,4
"16","053",2020,4,176951,36,6,12
"16","053",2020,5,174357,171,14,37
"16","053",2020,6,172424,644,36,136
"16","053",2020,7,170419,905,68,167
"16","053",2020,8,170390,1467,113,319
"16","053",2020,9,170359,1504,121,317
"16","053",2020,10,170674,1263,96,213
"16","055",2020,1,1148,0,0,0
"16","055",2020,2,1117,0,0,0
"16","055",2020,3,1095,0,0,0
"16","055",2020,4,1015,0,0,0
"16","055",2020,5,1069,49,6,19
"16","055",2020,6,1015,271,46,59
"16","055",2020,7,1072,30,5,7
"16","055",2020,8,1072,25,1,4
"16","055",2020,9,1099,36,4,6
"16","055",2020,10,1205,11,0,1
"16","056",2020,1,138,0,0,0
"16","056",2020,2,136,0,0,0
"16","056",2020,3,65,0,0,0
"16","056",2020,4,66,0,0,0
"16","056",2020,5,62,3,0,1
"16","056",2020,6,63,6,2,3
"16","056",2020,7,67,11,1,8
"16","056",2020,8,141,16,8,8
"16","056",2020,9,152,5,1,2
"16","056",2020,10,149,5,0,1
"16","057",2020,1,20,0,0,0
"16","057",2020,2,20,0,0,0
"16","057",2020,3,20,0,0,0
"16","057",2020,4,39,1,0,0
"16","057",2020,5,38,3,1,3
"16","057",2020,6,24,3,0,0
"16","057",2020,7,23,3,0,0
"16","057",2020,8,23,5,0,0
"16","057",2020,9,23,16,2,1
"16","057",2020,10,24,14,0,0
"16","058",2020,1,1206,0,0,0
"16","058",2020,2,1201,0,0,0
"16","058",2020,3,1177,0,0,0
"16","058",2020,4,1160,0,0,0
"16","058",2020,5,1196,1,1,1
"16","058",2020,6,1208,5,0,0
"16","058",2020,7,1177,2,0,2
"16","058",2020,8,1128,5,1,2
"16","058",2020,9,1262,4,0,2
"16","058",2020,10,1275,6,1,4
"16","059",2020,1,81,0,0,0
"16","059",2020,2,77,0,0,0
"16","059",2020,3,88,0,0,0
"16","059",2020,4,141,0,0,0
